store_id,sku_id,ranged_flag,target_cover_days,min_cover_days,max_cover_days,store_sku_capacity_units,service_level_target,store_sku_priority
STR049,SKU000925,1,12,6,24,13,0.97,0.81
STR049,SKU000927,1,16,11,30,13,0.97,0.75
STR049,SKU000929,1,21,15,35,3,0.97,0.87
STR049,SKU000930,1,16,11,24,10,0.97,0.83
STR049,SKU000931,1,18,11,28,9,0.97,0.73
STR049,SKU000932,1,18,13,26,3,0.9,1.03
STR049,SKU000933,1,10,5,22,9,0.97,0.86
STR049,SKU000934,1,16,11,26,11,0.95,0.92
STR049,SKU000937,1,14,8,28,9,0.9,1.05
STR049,SKU000938,1,21,15,31,8,0.92,1.02
STR049,SKU000940,1,10,5,22,3,0.95,0.89
STR049,SKU000942,1,12,7,24,8,0.9,0.89
STR049,SKU000943,1,10,5,18,14,0.95,1.04
STR049,SKU000944,1,12,6,26,3,0.92,0.73
STR049,SKU000946,1,16,11,26,13,0.95,1.05
STR049,SKU000948,1,14,7,26,14,0.95,0.75
STR049,SKU000949,1,21,14,33,7,0.97,0.92
STR049,SKU000950,1,18,11,30,14,0.92,0.79
STR049,SKU000951,1,21,16,31,15,0.92,0.9
STR049,SKU000952,1,18,13,32,11,0.9,0.78
STR049,SKU000953,1,21,14,29,6,0.95,0.77
STR049,SKU000954,1,16,10,26,15,0.97,0.98
STR049,SKU000955,1,18,11,28,10,0.95,1.03
STR049,SKU000956,1,12,7,20,9,0.92,0.86
STR049,SKU000957,1,12,6,22,15,0.97,0.93
STR049,SKU000961,1,14,8,26,12,0.92,1.01
STR049,SKU000964,1,12,6,26,10,0.9,0.96
STR049,SKU000965,1,14,7,22,8,0.97,0.78
STR049,SKU000966,1,21,14,31,8,0.95,0.91
STR049,SKU000969,1,16,10,24,6,0.97,0.9
STR049,SKU000970,1,10,4,24,14,0.97,0.87
STR049,SKU000972,1,12,5,26,12,0.95,0.88
STR049,SKU000973,1,10,4,24,16,0.92,0.8
STR049,SKU000974,1,21,16,29,10,0.92,0.81
STR049,SKU000978,1,10,4,18,4,0.9,0.85
STR049,SKU000984,1,18,12,30,5,0.9,0.84
STR049,SKU000985,1,18,13,26,9,0.97,1.04
STR049,SKU000986,1,14,9,28,2,0.95,1.03
STR049,SKU000987,1,14,8,28,4,0.9,0.9
STR049,SKU000988,1,21,16,35,8,0.92,0.97
STR049,SKU000989,1,10,4,22,14,0.97,0.77
STR049,SKU000990,1,10,4,20,15,0.97,0.96
STR049,SKU000992,1,16,11,30,16,0.92,0.88
STR049,SKU000993,1,21,14,29,6,0.9,0.85
STR049,SKU000995,1,18,13,30,14,0.95,1.01
STR049,SKU000996,1,10,5,24,10,0.9,0.94
STR049,SKU000997,1,16,10,28,9,0.97,0.84
STR049,SKU001000,1,14,9,24,7,0.95,1.02
STR049,SKU001002,1,12,5,24,12,0.92,0.96
STR049,SKU001004,1,16,10,28,16,0.92,0.79
STR049,SKU001005,1,18,12,28,7,0.92,0.9
STR049,SKU001006,1,21,14,35,10,0.95,1.06
STR049,SKU001007,1,14,7,26,14,0.95,1.03
STR049,SKU001008,1,14,8,24,3,0.92,1.08
STR049,SKU001009,1,16,9,28,4,0.92,0.77
STR049,SKU001011,1,16,11,30,6,0.9,0.84
STR049,SKU001013,1,14,9,24,9,0.97,0.9
STR049,SKU001014,1,14,7,22,12,0.95,1.07
STR049,SKU001016,1,12,6,24,11,0.9,1.05
STR049,SKU001017,1,16,9,24,16,0.9,0.93
STR049,SKU001018,1,14,7,26,6,0.97,0.93
STR049,SKU001019,1,12,7,22,2,0.92,0.84
STR049,SKU001021,1,10,5,24,14,0.97,0.99
STR049,SKU001022,1,14,8,24,14,0.92,0.74
STR049,SKU001023,1,10,4,22,7,0.9,0.97
STR049,SKU001024,1,12,5,26,13,0.9,1.03
STR049,SKU001025,1,12,7,24,6,0.92,0.81
STR049,SKU001026,1,10,4,20,5,0.9,0.97
STR049,SKU001028,1,10,4,20,8,0.9,0.81
STR049,SKU001029,1,12,5,24,15,0.97,1.01
STR049,SKU001030,1,12,5,26,12,0.95,0.74
STR049,SKU001032,1,16,11,24,15,0.9,0.84
STR049,SKU001033,1,14,8,28,6,0.97,0.96
STR049,SKU001035,1,14,7,22,13,0.9,0.98
STR049,SKU001038,1,14,7,24,11,0.9,0.93
STR049,SKU001039,1,14,9,24,6,0.97,0.81
STR049,SKU001040,1,10,4,24,5,0.92,0.95
STR049,SKU001041,1,16,9,28,7,0.9,0.86
STR049,SKU001042,1,14,8,28,8,0.9,0.87
STR049,SKU001043,1,12,6,26,13,0.92,1.01
STR049,SKU001046,1,10,4,20,11,0.92,0.96
STR049,SKU001048,1,10,4,24,8,0.97,0.75
STR049,SKU001049,1,12,5,26,3,0.92,0.81
STR049,SKU001050,1,14,7,24,7,0.97,0.89
STR049,SKU001052,1,18,11,28,8,0.9,0.87
STR049,SKU001053,1,18,11,30,5,0.95,1.02
STR049,SKU001054,1,10,4,20,5,0.9,0.73
STR049,SKU001055,1,12,5,22,14,0.95,0.72
STR049,SKU001057,1,14,7,22,6,0.95,0.94
STR049,SKU001058,1,10,5,22,8,0.95,0.95
STR049,SKU001059,1,21,16,29,13,0.95,0.88
STR049,SKU001060,1,10,5,24,15,0.95,0.99
STR049,SKU001062,1,16,10,24,5,0.95,0.87
STR049,SKU001063,1,12,6,24,13,0.97,0.92
STR049,SKU001064,1,16,10,30,2,0.9,0.93
STR049,SKU001065,1,14,7,24,12,0.97,1.08
STR049,SKU001066,1,21,14,35,5,0.97,0.96
STR049,SKU001068,1,16,9,30,7,0.92,0.76
STR049,SKU001069,1,21,14,33,14,0.95,0.86
STR049,SKU001070,1,18,11,30,2,0.92,1.03
STR049,SKU001071,1,10,4,22,12,0.92,0.91
STR049,SKU001072,1,21,14,35,3,0.95,1.01
STR049,SKU001073,1,18,12,26,12,0.9,0.94
STR049,SKU001074,1,21,15,31,4,0.9,0.88
STR049,SKU001075,1,18,12,32,8,0.9,0.85
STR049,SKU001076,1,10,5,24,3,0.95,1.01
STR049,SKU001077,1,16,9,26,11,0.97,0.76
STR049,SKU001080,1,21,16,33,16,0.92,0.97
STR049,SKU001082,1,12,6,22,8,0.92,0.79
STR049,SKU001083,1,10,4,22,2,0.92,0.9
STR049,SKU001085,1,10,5,24,10,0.92,0.93
STR049,SKU001086,1,18,13,26,10,0.9,0.99
STR049,SKU001088,1,12,6,22,11,0.9,1.05
STR049,SKU001090,1,14,8,28,4,0.92,1.01
STR049,SKU001091,1,12,7,22,16,0.92,0.91
STR049,SKU001093,1,18,13,30,3,0.92,1.04
STR049,SKU001094,1,12,6,22,5,0.95,0.91
STR049,SKU001095,1,18,13,32,16,0.97,0.84
STR049,SKU001096,1,12,6,24,14,0.92,1.07
STR049,SKU001097,1,14,8,28,5,0.9,0.77
STR049,SKU001099,1,21,16,33,4,0.95,1.01
STR049,SKU001100,1,10,4,18,2,0.97,0.87
STR049,SKU001101,1,21,15,35,4,0.95,0.89
STR049,SKU001102,1,16,11,24,10,0.9,0.86
STR049,SKU001106,1,12,6,22,3,0.9,0.9
STR049,SKU001108,1,12,7,26,11,0.97,1.08
STR049,SKU001109,1,10,4,20,7,0.95,0.74
STR049,SKU001110,1,14,7,22,4,0.9,0.77
STR049,SKU001111,1,10,4,20,8,0.97,1.04
STR049,SKU001113,1,16,11,24,10,0.9,0.77
STR049,SKU001115,1,10,4,20,8,0.92,1.02
STR049,SKU001116,1,10,4,18,14,0.97,0.78
STR049,SKU001117,1,21,16,33,10,0.97,1.05
STR049,SKU001118,1,10,5,22,11,0.97,0.96
STR049,SKU001119,1,10,5,18,15,0.92,0.87
STR049,SKU001120,1,12,5,20,8,0.92,1.0
STR049,SKU001121,1,14,9,24,2,0.95,1.0
STR049,SKU001122,1,18,11,26,15,0.95,0.94
STR049,SKU001123,1,18,12,26,6,0.92,0.74
STR049,SKU001124,1,18,13,32,9,0.92,0.77
STR049,SKU001125,1,21,16,33,10,0.95,0.91
STR049,SKU001126,1,10,4,24,9,0.92,0.89
STR049,SKU001127,1,12,5,22,2,0.92,0.75
STR049,SKU001128,1,12,5,22,10,0.9,0.82
STR049,SKU001130,1,14,7,24,12,0.9,1.04
STR049,SKU001131,1,12,7,20,6,0.92,0.81
STR049,SKU001132,1,14,8,24,15,0.92,0.81
STR049,SKU001133,1,16,9,28,6,0.9,0.96
STR049,SKU001135,1,10,4,22,5,0.97,0.86
STR049,SKU001136,1,18,13,30,4,0.95,0.74
STR049,SKU001137,1,12,5,26,5,0.9,0.96
STR049,SKU001139,1,10,4,18,16,0.9,1.06
STR049,SKU001140,1,18,11,30,7,0.92,0.74
STR049,SKU001142,1,18,11,32,15,0.95,0.9
STR049,SKU001143,1,18,11,28,10,0.9,0.85
STR049,SKU001144,1,18,11,30,6,0.92,1.04
STR049,SKU001145,1,16,10,24,8,0.9,0.76
STR049,SKU001146,1,16,9,28,4,0.92,0.91
STR049,SKU001147,1,21,14,35,4,0.9,0.92
STR049,SKU001148,1,14,7,26,4,0.95,1.06
STR049,SKU001150,1,10,4,24,12,0.92,0.98
STR049,SKU001153,1,12,5,20,14,0.97,0.87
STR049,SKU001154,1,12,5,24,2,0.92,0.84
STR049,SKU001156,1,12,5,22,13,0.95,0.88
STR049,SKU001157,1,16,9,24,3,0.92,0.95
STR049,SKU001158,1,14,7,24,9,0.92,0.97
STR049,SKU001159,1,14,9,24,14,0.95,1.02
STR049,SKU001160,1,16,10,26,13,0.92,1.03
STR049,SKU001161,1,16,11,26,7,0.95,1.02
STR049,SKU001162,1,10,4,20,16,0.9,1.03
STR049,SKU001164,1,21,15,29,14,0.95,1.0
STR049,SKU001165,1,18,12,26,7,0.95,0.89
STR049,SKU001167,1,10,4,20,10,0.92,0.83
STR049,SKU001168,1,12,5,26,10,0.95,0.75
STR049,SKU001169,1,16,9,30,13,0.97,1.06
STR049,SKU001170,1,21,14,29,11,0.92,0.84
STR049,SKU001171,1,16,11,26,6,0.97,1.04
STR049,SKU001172,1,18,11,28,14,0.9,0.75
STR049,SKU001173,1,16,10,28,3,0.9,0.87
STR049,SKU001175,1,21,15,33,14,0.92,0.78
STR049,SKU001176,1,18,13,26,2,0.97,0.88
STR049,SKU001178,1,16,10,30,6,0.92,0.73
STR049,SKU001180,1,18,12,30,11,0.92,0.83
STR049,SKU001181,1,16,11,26,3,0.95,0.92
STR049,SKU001182,1,10,4,20,6,0.9,1.07
STR049,SKU001183,1,12,7,22,5,0.95,0.92
STR049,SKU001184,1,10,4,18,13,0.9,0.87
STR049,SKU001185,1,14,9,28,4,0.95,0.72
STR049,SKU001186,1,21,14,33,11,0.95,0.8
STR049,SKU001187,1,18,12,26,16,0.97,0.83
STR049,SKU001188,1,16,11,28,16,0.92,0.88
STR049,SKU001189,1,18,11,32,14,0.95,0.81
STR049,SKU001191,1,10,4,24,13,0.95,0.96
STR049,SKU001192,1,14,8,28,4,0.92,0.84
STR049,SKU001193,1,10,4,18,7,0.95,0.98
STR049,SKU001194,1,12,6,20,9,0.92,0.89
STR049,SKU001195,1,16,9,30,5,0.95,1.04
STR049,SKU001197,1,21,14,29,15,0.92,0.76
STR049,SKU001198,1,14,9,28,15,0.97,1.03
STR050,SKU000001,1,18,11,26,21,0.9,0.74
STR050,SKU000002,1,16,11,26,13,0.9,0.78
STR050,SKU000003,1,10,5,22,23,0.9,0.81
STR050,SKU000004,1,12,7,20,30,0.97,0.83
STR050,SKU000005,1,14,7,26,17,0.92,0.84
STR050,SKU000007,1,12,7,22,22,0.97,0.76
STR050,SKU000009,1,14,7,22,28,0.92,0.75
STR050,SKU000011,1,18,13,30,41,0.95,0.96
STR050,SKU000012,1,14,7,28,36,0.97,1.01
STR050,SKU000013,1,18,13,28,21,0.97,0.81
STR050,SKU000014,1,10,4,22,37,0.97,0.77
STR050,SKU000016,1,21,14,33,31,0.92,0.96
STR050,SKU000017,1,16,11,30,42,0.97,0.94
STR050,SKU000020,1,21,14,35,38,0.9,1.06
STR050,SKU000021,1,12,6,22,21,0.92,1.04
STR050,SKU000022,1,12,6,22,13,0.97,1.06
STR050,SKU000023,1,14,9,24,41,0.97,1.08
STR050,SKU000024,1,16,11,26,25,0.95,0.89
STR050,SKU000025,1,21,15,31,11,0.9,1.03
STR050,SKU000026,1,18,12,30,19,0.97,0.75
STR050,SKU000027,1,21,16,35,16,0.97,0.81
STR050,SKU000028,1,21,14,33,12,0.9,1.06
STR050,SKU000029,1,21,14,31,27,0.9,0.9
STR050,SKU000032,1,21,14,31,40,0.92,0.94
STR050,SKU000033,1,16,9,30,23,0.9,0.92
STR050,SKU000034,1,12,6,24,20,0.97,1.0
STR050,SKU000036,1,21,16,35,41,0.97,1.01
STR050,SKU000037,1,12,6,24,7,0.97,0.73
STR050,SKU000039,1,18,12,26,9,0.9,0.88
STR050,SKU000040,1,12,7,26,21,0.97,0.78
STR050,SKU000041,1,14,9,22,40,0.95,0.84
STR050,SKU000042,1,16,10,26,15,0.97,0.74
STR050,SKU000043,1,16,11,28,27,0.97,0.91
STR050,SKU000044,1,10,5,22,36,0.9,0.91
STR050,SKU000046,1,16,10,24,14,0.92,1.06
STR050,SKU000049,1,16,10,26,38,0.9,0.83
STR050,SKU000050,1,10,4,20,12,0.92,0.94
STR050,SKU000051,1,16,11,26,31,0.9,1.05
STR050,SKU000052,1,16,9,30,21,0.95,0.75
STR050,SKU000054,1,10,5,22,27,0.95,0.83
STR050,SKU000055,1,21,15,29,31,0.95,0.96
STR050,SKU000057,1,18,13,28,31,0.97,0.86
STR050,SKU000058,1,14,9,28,34,0.97,0.91
STR050,SKU000059,1,10,4,20,31,0.95,0.93
STR050,SKU000060,1,14,7,28,11,0.95,0.79
STR050,SKU000061,1,14,7,24,30,0.9,0.99
STR050,SKU000062,1,14,9,28,15,0.9,0.83
STR050,SKU000064,1,14,8,26,16,0.9,0.77
STR050,SKU000065,1,21,15,35,14,0.97,0.82
STR050,SKU000066,1,14,7,24,35,0.9,0.97
STR050,SKU000068,1,14,9,24,25,0.92,0.74
STR050,SKU000069,1,16,9,24,40,0.92,0.93
STR050,SKU000070,1,12,5,26,14,0.9,0.74
STR050,SKU000072,1,16,11,30,33,0.95,1.06
STR050,SKU000073,1,18,11,30,27,0.9,1.07
STR050,SKU000074,1,18,11,26,10,0.92,1.09
STR050,SKU000075,1,18,13,32,9,0.97,0.95
STR050,SKU000076,1,10,4,20,37,0.95,0.79
STR050,SKU000077,1,14,9,28,38,0.97,1.02
STR050,SKU000079,1,12,6,22,41,0.95,0.97
STR050,SKU000080,1,18,13,26,40,0.97,0.75
STR050,SKU000082,1,18,11,26,26,0.92,1.05
STR050,SKU000083,1,12,7,20,19,0.97,0.89
STR050,SKU000084,1,12,7,24,11,0.92,0.89
STR050,SKU000085,1,21,15,35,17,0.97,0.79
STR050,SKU000086,1,14,9,22,16,0.95,1.08
STR050,SKU000087,1,21,14,29,10,0.97,0.81
STR050,SKU000088,1,16,9,26,31,0.9,0.97
STR050,SKU000089,1,10,4,18,27,0.95,0.81
STR050,SKU000092,1,21,14,29,32,0.92,0.85
STR050,SKU000093,1,18,11,32,6,0.9,0.84
STR050,SKU000095,1,16,11,26,30,0.92,0.97
STR050,SKU000097,1,14,8,26,17,0.95,1.09
STR050,SKU000098,1,18,11,30,33,0.92,0.8
STR050,SKU000099,1,16,10,24,34,0.9,0.78
STR050,SKU000100,1,18,13,30,35,0.97,1.04
STR050,SKU000101,1,21,16,33,6,0.97,0.77
STR050,SKU000103,1,18,11,32,13,0.92,0.98
STR050,SKU000104,1,21,15,31,25,0.97,0.93
STR050,SKU000105,1,10,5,24,36,0.9,0.91
STR050,SKU000108,1,14,7,22,18,0.95,0.84
STR050,SKU000109,1,12,6,24,32,0.92,0.77
STR050,SKU000110,1,14,9,22,32,0.9,1.08
STR050,SKU000111,1,14,8,24,21,0.97,0.87
STR050,SKU000112,1,18,12,28,35,0.92,0.74
STR050,SKU000114,1,12,7,26,31,0.92,1.07
STR050,SKU000115,1,10,5,24,6,0.95,0.84
STR050,SKU000117,1,10,5,18,35,0.97,1.06
STR050,SKU000119,1,14,8,22,34,0.95,0.92
STR050,SKU000121,1,10,5,18,12,0.95,0.88
STR050,SKU000122,1,12,5,22,24,0.9,1.08
STR050,SKU000123,1,16,11,28,23,0.95,1.0
STR050,SKU000124,1,12,6,26,32,0.92,0.92
STR050,SKU000125,1,18,13,26,23,0.95,0.96
STR050,SKU000126,1,14,8,26,10,0.97,1.0
STR050,SKU000127,1,10,4,18,14,0.9,0.79
STR050,SKU000128,1,10,4,18,12,0.92,1.08
STR050,SKU000130,1,16,10,24,16,0.9,1.0
STR050,SKU000132,1,14,7,24,25,0.95,0.96
STR050,SKU000133,1,12,5,22,17,0.97,0.91
STR050,SKU000134,1,10,5,24,9,0.95,0.81
STR050,SKU000136,1,16,11,30,14,0.97,1.05
STR050,SKU000137,1,18,13,26,41,0.92,0.82
STR050,SKU000139,1,10,4,24,36,0.97,0.94
STR050,SKU000140,1,14,8,24,32,0.97,0.96
STR050,SKU000141,1,21,14,29,39,0.97,0.9
STR050,SKU000145,1,14,7,24,15,0.95,1.07
STR050,SKU000146,1,14,8,24,42,0.95,1.08
STR050,SKU000149,1,16,11,28,28,0.9,0.85
STR050,SKU000151,1,21,16,31,30,0.95,1.0
STR050,SKU000153,1,12,6,22,17,0.9,0.75
STR050,SKU000155,1,10,5,18,11,0.97,0.83
STR050,SKU000156,1,14,9,22,20,0.95,1.0
STR050,SKU000157,1,21,15,31,16,0.95,1.08
STR050,SKU000159,1,12,6,20,12,0.9,0.87
STR050,SKU000160,1,16,11,26,16,0.95,1.0
STR050,SKU000162,1,10,5,18,12,0.97,1.07
STR050,SKU000163,1,16,9,28,14,0.97,0.77
STR050,SKU000164,1,14,7,24,13,0.9,0.77
STR050,SKU000166,1,12,6,26,35,0.95,0.93
STR050,SKU000168,1,16,11,24,19,0.9,0.78
STR050,SKU000169,1,21,16,33,39,0.92,0.97
STR050,SKU000171,1,21,16,35,23,0.92,0.73
STR050,SKU000174,1,10,4,24,10,0.95,0.77
STR050,SKU000175,1,16,10,26,17,0.97,0.83
STR050,SKU000176,1,16,9,30,12,0.97,1.01
STR050,SKU000177,1,21,16,31,15,0.9,0.96
STR050,SKU000178,1,21,15,29,13,0.9,0.76
STR050,SKU000179,1,14,7,24,40,0.95,0.9
STR050,SKU000180,1,14,7,26,32,0.92,0.95
STR050,SKU000181,1,12,5,22,9,0.9,1.0
STR050,SKU000182,1,16,9,28,25,0.95,0.94
STR050,SKU000184,1,12,6,24,33,0.92,0.91
STR050,SKU000185,1,14,7,26,31,0.95,1.08
STR050,SKU000186,1,10,4,20,28,0.9,0.74
STR050,SKU000187,1,10,4,24,9,0.9,0.85
STR050,SKU000188,1,12,6,22,22,0.92,0.94
STR050,SKU000189,1,14,7,26,11,0.9,0.99
STR050,SKU000190,1,16,11,26,26,0.9,0.84
STR050,SKU000191,1,14,9,24,32,0.92,0.81
STR050,SKU000193,1,10,5,22,10,0.9,0.73
STR050,SKU000194,1,21,15,31,25,0.9,0.74
STR050,SKU000195,1,16,11,24,23,0.9,1.0
STR050,SKU000196,1,14,7,28,24,0.97,0.9
STR050,SKU000197,1,16,11,24,13,0.9,1.07
STR050,SKU000199,1,18,11,28,22,0.9,1.02
STR050,SKU000201,1,10,5,24,9,0.97,1.05
STR050,SKU000202,1,10,4,24,22,0.95,0.84
STR050,SKU000204,1,12,5,24,8,0.95,0.87
STR050,SKU000205,1,16,11,30,41,0.92,0.85
STR050,SKU000206,1,18,11,32,8,0.97,0.85
STR050,SKU000208,1,18,12,26,34,0.97,0.84
STR050,SKU000210,1,16,11,28,32,0.97,1.07
STR050,SKU000211,1,18,11,30,25,0.9,0.9
STR050,SKU000213,1,16,11,26,17,0.95,1.06
STR050,SKU000214,1,10,5,24,35,0.92,0.92
STR050,SKU000215,1,21,15,29,42,0.92,0.8
STR050,SKU000216,1,14,7,28,15,0.9,1.03
STR050,SKU000217,1,12,7,26,11,0.97,1.0
STR050,SKU000218,1,14,9,24,25,0.95,0.9
STR050,SKU000220,1,10,5,24,32,0.97,1.03
STR050,SKU000222,1,16,11,26,7,0.95,0.97
STR050,SKU000223,1,12,5,26,37,0.95,0.85
STR050,SKU000224,1,14,8,22,8,0.95,1.04
STR050,SKU000225,1,10,4,24,41,0.97,1.03
STR050,SKU000226,1,10,4,20,11,0.95,0.83
STR050,SKU000227,1,16,9,30,36,0.97,0.93
STR050,SKU000228,1,21,16,35,28,0.95,1.09
STR050,SKU000229,1,21,15,29,10,0.97,1.01
STR050,SKU000231,1,10,5,24,41,0.9,0.91
STR050,SKU000232,1,12,6,26,24,0.92,1.01
STR050,SKU000233,1,14,8,26,25,0.92,1.07
STR050,SKU000234,1,21,15,33,26,0.92,0.79
STR050,SKU000235,1,21,16,31,13,0.9,0.9
STR050,SKU000236,1,21,14,29,17,0.92,0.76
STR050,SKU000237,1,21,16,31,28,0.92,0.9
STR050,SKU000238,1,14,8,28,12,0.9,0.98
STR050,SKU000239,1,18,13,26,14,0.92,0.97
STR050,SKU000240,1,18,11,30,16,0.9,1.06
STR050,SKU000242,1,18,11,28,20,0.95,0.8
STR050,SKU000243,1,21,14,33,7,0.9,0.99
STR050,SKU000245,1,16,9,28,23,0.9,0.98
STR050,SKU000246,1,12,5,22,39,0.97,0.96
STR050,SKU000248,1,16,10,26,23,0.95,0.75
STR050,SKU000249,1,16,11,26,22,0.92,0.95
STR050,SKU000250,1,14,7,24,29,0.9,0.85
STR050,SKU000251,1,18,12,26,10,0.97,0.97
STR050,SKU000252,1,10,5,20,18,0.97,0.95
STR050,SKU000256,1,12,5,22,9,0.97,0.74
STR050,SKU000257,1,18,11,32,24,0.92,1.06
STR050,SKU000258,1,12,5,26,7,0.95,0.81
STR050,SKU000259,1,21,14,35,15,0.9,1.07
STR050,SKU000261,1,14,7,26,19,0.97,0.97
STR050,SKU000262,1,12,7,22,7,0.95,0.93
STR050,SKU000263,1,16,11,30,35,0.95,0.94
STR050,SKU000264,1,18,12,30,22,0.95,0.96
STR050,SKU000265,1,10,5,20,23,0.95,0.83
STR050,SKU000266,1,10,4,20,38,0.95,0.96
STR050,SKU000267,1,16,9,30,35,0.9,0.82
STR050,SKU000270,1,10,5,22,33,0.95,0.77
STR050,SKU000271,1,10,4,20,38,0.97,0.74
STR050,SKU000272,1,18,13,28,23,0.9,0.73
STR050,SKU000273,1,18,13,26,25,0.97,0.93
STR050,SKU000274,1,12,6,22,35,0.9,1.0
STR050,SKU000275,1,14,9,26,13,0.95,0.9
STR050,SKU000277,1,12,5,22,39,0.9,1.0
STR050,SKU000278,1,16,9,28,24,0.9,0.75
STR050,SKU000281,1,14,9,28,17,0.92,1.01
STR050,SKU000282,1,12,6,20,32,0.92,0.8
STR050,SKU000283,1,12,7,24,27,0.9,0.86
STR050,SKU000284,1,21,15,29,25,0.92,0.77
STR050,SKU000285,1,21,14,35,21,0.95,0.9
STR050,SKU000287,1,12,7,24,12,0.92,0.74
STR050,SKU000288,1,18,12,32,29,0.9,1.02
STR050,SKU000291,1,21,16,29,19,0.92,0.74
STR050,SKU000292,1,18,12,26,21,0.92,0.96
STR050,SKU000293,1,14,8,28,8,0.97,0.79
STR050,SKU000294,1,16,9,30,19,0.92,1.05
STR050,SKU000296,1,12,5,20,19,0.9,1.08
STR050,SKU000297,1,12,6,22,23,0.95,1.09
STR050,SKU000298,1,21,14,33,12,0.9,0.97
STR050,SKU000299,1,14,9,26,33,0.97,1.03
STR050,SKU000300,1,16,9,24,20,0.9,1.06
STR050,SKU000302,1,21,16,31,41,0.97,1.06
STR050,SKU000303,1,10,4,24,10,0.97,1.0
STR050,SKU000304,1,12,7,20,34,0.97,0.86
STR050,SKU000305,1,18,11,30,33,0.92,0.96
STR050,SKU000306,1,12,5,20,28,0.97,0.86
STR050,SKU000307,1,18,12,28,29,0.95,0.91
STR050,SKU000309,1,10,4,20,24,0.9,1.08
STR050,SKU000310,1,14,7,22,39,0.95,0.94
STR050,SKU000311,1,14,8,24,9,0.92,1.03
STR050,SKU000312,1,10,4,20,42,0.9,0.85
STR050,SKU000313,1,10,4,24,9,0.9,0.93
STR050,SKU000315,1,16,9,28,40,0.97,0.91
STR050,SKU000316,1,16,11,30,13,0.92,0.78
STR050,SKU000317,1,10,4,18,34,0.92,0.88
STR050,SKU000318,1,10,5,20,13,0.97,0.77
STR050,SKU000320,1,18,12,26,42,0.9,0.87
STR050,SKU000321,1,16,10,28,22,0.95,0.97
STR050,SKU000322,1,18,11,32,14,0.97,1.08
STR050,SKU000323,1,18,12,26,8,0.9,1.03
STR050,SKU000324,1,10,4,22,21,0.97,1.01
STR050,SKU000325,1,12,7,24,20,0.92,0.89
STR050,SKU000330,1,21,14,29,32,0.95,0.92
STR050,SKU000332,1,10,5,20,10,0.95,1.05
STR050,SKU000334,1,12,7,22,36,0.97,0.92
STR050,SKU000335,1,21,16,31,38,0.92,0.75
STR050,SKU000338,1,18,11,30,9,0.9,1.0
STR050,SKU000339,1,12,6,22,9,0.95,0.74
STR050,SKU000341,1,21,15,29,21,0.9,0.8
STR050,SKU000342,1,10,4,20,38,0.95,1.0
STR050,SKU000343,1,12,7,22,18,0.92,0.9
STR050,SKU000344,1,21,16,31,32,0.95,0.82
STR050,SKU000345,1,14,8,26,38,0.9,0.9
STR050,SKU000347,1,12,6,20,10,0.92,0.78
STR050,SKU000348,1,16,9,26,36,0.95,1.03
STR050,SKU000349,1,10,4,22,40,0.92,0.76
STR050,SKU000350,1,10,5,18,41,0.97,1.03
STR050,SKU000351,1,16,9,28,10,0.9,0.76
STR050,SKU000352,1,10,5,18,34,0.95,0.95
STR050,SKU000353,1,16,10,28,29,0.95,0.84
STR050,SKU000354,1,18,11,26,11,0.97,0.94
STR050,SKU000356,1,12,6,24,23,0.9,1.07
STR050,SKU000357,1,10,5,18,36,0.92,1.0
STR050,SKU000358,1,21,16,33,36,0.97,0.92
STR050,SKU000362,1,18,13,32,23,0.9,0.98
STR050,SKU000363,1,12,7,20,24,0.97,1.08
STR050,SKU000364,1,10,4,22,11,0.95,0.82
STR050,SKU000366,1,10,4,24,33,0.9,0.97
STR050,SKU000367,1,21,15,33,25,0.9,0.79
STR050,SKU000369,1,10,4,20,24,0.97,1.04
STR050,SKU000370,1,18,13,30,37,0.95,0.75
STR050,SKU000371,1,21,15,33,29,0.95,0.82
STR050,SKU000372,1,18,12,30,40,0.95,0.91
STR050,SKU000373,1,21,15,29,6,0.92,0.9
STR050,SKU000374,1,10,5,24,23,0.95,0.98
STR050,SKU000376,1,18,11,26,12,0.97,1.09
STR050,SKU000378,1,21,15,35,11,0.95,0.88
STR050,SKU000379,1,14,9,24,22,0.9,1.03
STR050,SKU000380,1,18,11,30,16,0.95,1.04
STR050,SKU000381,1,14,9,26,17,0.9,0.81
STR050,SKU000382,1,10,4,20,35,0.97,0.88
STR050,SKU000383,1,16,11,28,16,0.9,0.81
STR050,SKU000384,1,10,4,24,23,0.97,0.89
STR050,SKU000385,1,10,4,18,10,0.95,0.76
STR050,SKU000386,1,18,11,26,19,0.92,1.04
STR050,SKU000387,1,18,11,28,38,0.9,0.79
STR050,SKU000388,1,14,8,26,8,0.97,1.02
STR050,SKU000389,1,21,14,35,20,0.97,1.05
STR050,SKU000390,1,10,5,24,7,0.97,0.9
STR050,SKU000391,1,12,7,24,11,0.9,1.04
STR050,SKU000395,1,16,11,24,15,0.95,0.77
STR050,SKU000396,1,14,9,24,32,0.92,0.76
STR050,SKU000398,1,21,15,33,8,0.97,0.85
STR050,SKU000399,1,21,16,33,22,0.92,0.83
STR050,SKU000400,1,18,13,30,34,0.9,0.89
STR050,SKU000401,1,18,12,26,9,0.97,0.78
