run_date,store_id,sku_id,stock_on_hand,in_transit_qty,last_delivery_date
2026-05-15,STR048,SKU000944,0,0,2026-05-04
2026-05-15,STR048,SKU000945,0,0,2026-05-07
2026-05-15,STR048,SKU000946,11,4,2026-05-05
2026-05-15,STR048,SKU000948,2,8,2026-05-10
2026-05-15,STR048,SKU000949,7,0,2026-05-10
2026-05-15,STR048,SKU000951,4,0,2026-05-11
2026-05-15,STR048,SKU000952,0,2,2026-05-10
2026-05-15,STR048,SKU000953,0,1,2026-05-13
2026-05-15,STR048,SKU000954,11,0,2026-05-04
2026-05-15,STR048,SKU000955,0,4,2026-05-11
2026-05-15,STR048,SKU000956,1,2,2026-05-14
2026-05-15,STR048,SKU000957,2,0,2026-05-10
2026-05-15,STR048,SKU000960,3,8,2026-05-12
2026-05-15,STR048,SKU000963,0,0,2026-05-08
2026-05-15,STR048,SKU000966,5,2,2026-05-10
2026-05-15,STR048,SKU000970,4,8,2026-05-13
2026-05-15,STR048,SKU000974,2,0,2026-05-09
2026-05-15,STR048,SKU000975,0,0,2026-05-04
2026-05-15,STR048,SKU000976,1,0,2026-05-09
2026-05-15,STR048,SKU000977,8,8,2026-05-12
2026-05-15,STR048,SKU000979,9,4,2026-05-14
2026-05-15,STR048,SKU000980,3,0,2026-05-05
2026-05-15,STR048,SKU000983,3,0,2026-05-09
2026-05-15,STR048,SKU000984,1,0,2026-05-03
2026-05-15,STR048,SKU000985,7,0,2026-05-14
2026-05-15,STR048,SKU000986,2,2,2026-05-11
2026-05-15,STR048,SKU000987,8,0,2026-05-11
2026-05-15,STR048,SKU000988,8,4,2026-05-07
2026-05-15,STR048,SKU000990,3,2,2026-05-05
2026-05-15,STR048,SKU000991,0,0,2026-05-13
2026-05-15,STR048,SKU000992,0,0,2026-05-10
2026-05-15,STR048,SKU000993,3,0,2026-05-12
2026-05-15,STR048,SKU000994,8,8,2026-05-06
2026-05-15,STR048,SKU000995,9,4,2026-05-04
2026-05-15,STR048,SKU000996,7,8,2026-05-06
2026-05-15,STR048,SKU000997,1,8,2026-05-07
2026-05-15,STR048,SKU000999,9,0,2026-05-13
2026-05-15,STR048,SKU001000,4,0,2026-05-03
2026-05-15,STR048,SKU001004,12,0,2026-05-10
2026-05-15,STR048,SKU001005,1,0,2026-05-12
2026-05-15,STR048,SKU001006,9,8,2026-05-10
2026-05-15,STR048,SKU001007,2,0,2026-05-10
2026-05-15,STR048,SKU001009,1,0,2026-05-07
2026-05-15,STR048,SKU001012,0,2,2026-05-05
2026-05-15,STR048,SKU001013,4,1,2026-05-11
2026-05-15,STR048,SKU001014,6,4,2026-05-06
2026-05-15,STR048,SKU001015,4,0,2026-05-10
2026-05-15,STR048,SKU001016,12,4,2026-05-09
2026-05-15,STR048,SKU001017,4,0,2026-05-12
2026-05-15,STR048,SKU001018,4,0,2026-05-08
2026-05-15,STR048,SKU001020,3,8,2026-05-10
2026-05-15,STR048,SKU001021,14,4,2026-05-14
2026-05-15,STR048,SKU001023,5,0,2026-05-11
2026-05-15,STR048,SKU001024,5,1,2026-05-10
2026-05-15,STR048,SKU001025,2,0,2026-05-08
2026-05-15,STR048,SKU001026,2,0,2026-05-09
2026-05-15,STR048,SKU001027,2,1,2026-05-09
2026-05-15,STR048,SKU001028,1,0,2026-05-08
2026-05-15,STR048,SKU001031,6,4,2026-05-05
2026-05-15,STR048,SKU001032,3,0,2026-05-11
2026-05-15,STR048,SKU001033,1,0,2026-05-12
2026-05-15,STR048,SKU001034,0,0,2026-05-07
2026-05-15,STR048,SKU001035,4,0,2026-05-12
2026-05-15,STR048,SKU001036,6,0,2026-05-09
2026-05-15,STR048,SKU001037,6,0,2026-05-08
2026-05-15,STR048,SKU001040,0,0,2026-05-14
2026-05-15,STR048,SKU001041,6,0,2026-05-11
2026-05-15,STR048,SKU001042,8,8,2026-05-12
2026-05-15,STR048,SKU001043,4,0,2026-05-07
2026-05-15,STR048,SKU001044,4,0,2026-05-08
2026-05-15,STR048,SKU001045,3,0,2026-05-05
2026-05-15,STR048,SKU001046,4,4,2026-05-04
2026-05-15,STR048,SKU001047,0,0,2026-05-12
2026-05-15,STR048,SKU001048,0,0,2026-05-12
2026-05-15,STR048,SKU001049,5,0,2026-05-13
2026-05-15,STR048,SKU001051,9,0,2026-05-07
2026-05-15,STR048,SKU001056,10,4,2026-05-11
2026-05-15,STR048,SKU001057,10,0,2026-05-12
2026-05-15,STR048,SKU001058,12,2,2026-05-09
2026-05-15,STR048,SKU001059,0,0,2026-05-11
2026-05-15,STR048,SKU001060,8,4,2026-05-12
2026-05-15,STR048,SKU001062,7,0,2026-05-09
2026-05-15,STR048,SKU001063,0,2,2026-05-03
2026-05-15,STR048,SKU001065,0,4,2026-05-04
2026-05-15,STR048,SKU001066,3,0,2026-05-07
2026-05-15,STR048,SKU001067,7,8,2026-05-04
2026-05-15,STR048,SKU001068,3,4,2026-05-03
2026-05-15,STR048,SKU001069,1,1,2026-05-06
2026-05-15,STR048,SKU001070,5,0,2026-05-10
2026-05-15,STR048,SKU001071,4,0,2026-05-06
2026-05-15,STR048,SKU001072,5,8,2026-05-12
2026-05-15,STR048,SKU001073,0,0,2026-05-05
2026-05-15,STR048,SKU001074,0,0,2026-05-14
2026-05-15,STR048,SKU001075,1,0,2026-05-04
2026-05-15,STR048,SKU001076,1,4,2026-05-12
2026-05-15,STR048,SKU001077,9,1,2026-05-07
2026-05-15,STR048,SKU001078,3,0,2026-05-09
2026-05-15,STR048,SKU001079,4,0,2026-05-13
2026-05-15,STR048,SKU001081,2,0,2026-05-07
2026-05-15,STR048,SKU001082,5,1,2026-05-08
2026-05-15,STR048,SKU001084,4,0,2026-05-09
2026-05-15,STR048,SKU001085,2,0,2026-05-07
2026-05-15,STR048,SKU001087,0,1,2026-05-05
2026-05-15,STR048,SKU001088,1,0,2026-05-03
2026-05-15,STR048,SKU001090,8,4,2026-05-10
2026-05-15,STR048,SKU001091,4,0,2026-05-06
2026-05-15,STR048,SKU001092,15,0,2026-05-10
2026-05-15,STR048,SKU001093,4,0,2026-05-10
2026-05-15,STR048,SKU001094,10,0,2026-05-11
2026-05-15,STR048,SKU001095,3,0,2026-05-13
2026-05-15,STR048,SKU001097,1,8,2026-05-13
2026-05-15,STR048,SKU001099,8,1,2026-05-12
2026-05-15,STR048,SKU001100,7,8,2026-05-05
2026-05-15,STR048,SKU001102,11,0,2026-05-14
2026-05-15,STR048,SKU001105,2,0,2026-05-03
2026-05-15,STR048,SKU001108,4,2,2026-05-12
2026-05-15,STR048,SKU001109,0,1,2026-05-14
2026-05-15,STR048,SKU001110,6,0,2026-05-03
2026-05-15,STR048,SKU001112,5,0,2026-05-08
2026-05-15,STR048,SKU001113,4,8,2026-05-08
2026-05-15,STR048,SKU001114,3,0,2026-05-06
2026-05-15,STR048,SKU001118,8,0,2026-05-12
2026-05-15,STR048,SKU001119,4,0,2026-05-03
2026-05-15,STR048,SKU001122,2,0,2026-05-12
2026-05-15,STR048,SKU001123,1,0,2026-05-08
2026-05-15,STR048,SKU001124,1,0,2026-05-12
2026-05-15,STR048,SKU001125,0,1,2026-05-07
2026-05-15,STR048,SKU001127,0,0,2026-05-04
2026-05-15,STR048,SKU001128,0,2,2026-05-14
2026-05-15,STR048,SKU001129,7,1,2026-05-13
2026-05-15,STR048,SKU001130,6,2,2026-05-11
2026-05-15,STR048,SKU001131,2,2,2026-05-03
2026-05-15,STR048,SKU001133,2,0,2026-05-08
2026-05-15,STR048,SKU001134,4,0,2026-05-10
2026-05-15,STR048,SKU001135,2,2,2026-05-03
2026-05-15,STR048,SKU001137,3,0,2026-05-08
2026-05-15,STR048,SKU001139,4,1,2026-05-14
2026-05-15,STR048,SKU001142,1,0,2026-05-06
2026-05-15,STR048,SKU001143,9,0,2026-05-13
2026-05-15,STR048,SKU001144,1,2,2026-05-13
2026-05-15,STR048,SKU001145,7,0,2026-05-09
2026-05-15,STR048,SKU001146,6,4,2026-05-10
2026-05-15,STR048,SKU001147,0,1,2026-05-09
2026-05-15,STR048,SKU001148,2,4,2026-05-10
2026-05-15,STR048,SKU001149,0,4,2026-05-12
2026-05-15,STR048,SKU001150,5,0,2026-05-12
2026-05-15,STR048,SKU001151,3,2,2026-05-10
2026-05-15,STR048,SKU001159,1,0,2026-05-12
2026-05-15,STR048,SKU001161,0,0,2026-05-10
2026-05-15,STR048,SKU001162,5,0,2026-05-10
2026-05-15,STR048,SKU001164,2,0,2026-05-06
2026-05-15,STR048,SKU001165,4,2,2026-05-11
2026-05-15,STR048,SKU001166,1,4,2026-05-14
2026-05-15,STR048,SKU001168,3,0,2026-05-09
2026-05-15,STR048,SKU001169,0,0,2026-05-13
2026-05-15,STR048,SKU001170,1,0,2026-05-09
2026-05-15,STR048,SKU001171,2,0,2026-05-04
2026-05-15,STR048,SKU001172,0,0,2026-05-11
2026-05-15,STR048,SKU001173,4,8,2026-05-14
2026-05-15,STR048,SKU001175,10,2,2026-05-12
2026-05-15,STR048,SKU001176,0,0,2026-05-14
2026-05-15,STR048,SKU001177,6,2,2026-05-04
2026-05-15,STR048,SKU001178,4,0,2026-05-11
2026-05-15,STR048,SKU001179,2,2,2026-05-09
2026-05-15,STR048,SKU001180,0,8,2026-05-14
2026-05-15,STR048,SKU001181,8,8,2026-05-04
2026-05-15,STR048,SKU001182,1,8,2026-05-08
2026-05-15,STR048,SKU001183,3,4,2026-05-05
2026-05-15,STR048,SKU001184,0,0,2026-05-13
2026-05-15,STR048,SKU001185,0,0,2026-05-06
2026-05-15,STR048,SKU001186,12,2,2026-05-14
2026-05-15,STR048,SKU001187,3,0,2026-05-14
2026-05-15,STR048,SKU001188,2,0,2026-05-13
2026-05-15,STR048,SKU001189,0,0,2026-05-10
2026-05-15,STR048,SKU001191,2,8,2026-05-13
2026-05-15,STR048,SKU001195,3,0,2026-05-03
2026-05-15,STR048,SKU001197,7,4,2026-05-12
2026-05-15,STR048,SKU001198,2,2,2026-05-04
2026-05-15,STR048,SKU001200,7,0,2026-05-11
2026-05-15,STR049,SKU000002,20,0,2026-05-06
2026-05-15,STR049,SKU000003,3,0,2026-05-13
2026-05-15,STR049,SKU000004,27,12,2026-05-12
2026-05-15,STR049,SKU000005,2,0,2026-05-12
2026-05-15,STR049,SKU000006,7,12,2026-05-13
2026-05-15,STR049,SKU000007,7,0,2026-05-07
2026-05-15,STR049,SKU000008,3,0,2026-05-06
2026-05-15,STR049,SKU000009,20,0,2026-05-09
2026-05-15,STR049,SKU000011,7,0,2026-05-09
2026-05-15,STR049,SKU000012,23,0,2026-05-03
2026-05-15,STR049,SKU000013,3,0,2026-05-07
2026-05-15,STR049,SKU000014,2,0,2026-05-03
2026-05-15,STR049,SKU000015,11,0,2026-05-06
2026-05-15,STR049,SKU000016,15,0,2026-05-04
2026-05-15,STR049,SKU000017,4,0,2026-05-04
2026-05-15,STR049,SKU000018,10,3,2026-05-05
2026-05-15,STR049,SKU000019,22,6,2026-05-12
2026-05-15,STR049,SKU000020,5,0,2026-05-13
2026-05-15,STR049,SKU000023,17,0,2026-05-09
2026-05-15,STR049,SKU000025,2,0,2026-05-05
2026-05-15,STR049,SKU000027,8,3,2026-05-11
2026-05-15,STR049,SKU000028,17,0,2026-05-14
2026-05-15,STR049,SKU000029,13,6,2026-05-04
2026-05-15,STR049,SKU000030,2,3,2026-05-03
2026-05-15,STR049,SKU000031,0,0,2026-05-10
2026-05-15,STR049,SKU000032,10,0,2026-05-14
2026-05-15,STR049,SKU000034,13,0,2026-05-08
2026-05-15,STR049,SKU000035,20,6,2026-05-07
2026-05-15,STR049,SKU000036,9,0,2026-05-14
2026-05-15,STR049,SKU000037,16,0,2026-05-10
2026-05-15,STR049,SKU000038,6,12,2026-05-04
2026-05-15,STR049,SKU000039,5,0,2026-05-10
2026-05-15,STR049,SKU000040,0,0,2026-05-08
2026-05-15,STR049,SKU000041,9,0,2026-05-05
2026-05-15,STR049,SKU000042,1,12,2026-05-13
2026-05-15,STR049,SKU000044,4,0,2026-05-05
2026-05-15,STR049,SKU000045,0,6,2026-05-06
2026-05-15,STR049,SKU000047,0,12,2026-05-13
2026-05-15,STR049,SKU000048,6,0,2026-05-14
2026-05-15,STR049,SKU000049,13,0,2026-05-04
2026-05-15,STR049,SKU000050,2,0,2026-05-14
2026-05-15,STR049,SKU000051,12,6,2026-05-13
2026-05-15,STR049,SKU000052,2,0,2026-05-06
2026-05-15,STR049,SKU000053,16,12,2026-05-12
2026-05-15,STR049,SKU000055,0,0,2026-05-07
2026-05-15,STR049,SKU000056,1,0,2026-05-03
2026-05-15,STR049,SKU000057,4,0,2026-05-07
2026-05-15,STR049,SKU000061,2,0,2026-05-04
2026-05-15,STR049,SKU000062,7,3,2026-05-04
2026-05-15,STR049,SKU000063,7,0,2026-05-03
2026-05-15,STR049,SKU000064,2,0,2026-05-03
2026-05-15,STR049,SKU000066,3,24,2026-05-06
2026-05-15,STR049,SKU000067,12,6,2026-05-04
2026-05-15,STR049,SKU000068,14,0,2026-05-06
2026-05-15,STR049,SKU000069,3,24,2026-05-11
2026-05-15,STR049,SKU000070,20,12,2026-05-13
2026-05-15,STR049,SKU000071,0,24,2026-05-12
2026-05-15,STR049,SKU000072,0,12,2026-05-05
2026-05-15,STR049,SKU000073,4,0,2026-05-04
2026-05-15,STR049,SKU000074,3,0,2026-05-03
2026-05-15,STR049,SKU000075,24,3,2026-05-10
2026-05-15,STR049,SKU000076,2,6,2026-05-11
2026-05-15,STR049,SKU000078,27,0,2026-05-05
2026-05-15,STR049,SKU000079,27,0,2026-05-13
2026-05-15,STR049,SKU000080,1,12,2026-05-14
2026-05-15,STR049,SKU000081,1,0,2026-05-14
2026-05-15,STR049,SKU000083,11,24,2026-05-10
2026-05-15,STR049,SKU000085,17,0,2026-05-10
2026-05-15,STR049,SKU000086,20,0,2026-05-04
2026-05-15,STR049,SKU000087,16,0,2026-05-05
2026-05-15,STR049,SKU000088,3,0,2026-05-09
2026-05-15,STR049,SKU000090,22,0,2026-05-05
2026-05-15,STR049,SKU000092,0,6,2026-05-05
2026-05-15,STR049,SKU000093,13,6,2026-05-03
2026-05-15,STR049,SKU000094,1,3,2026-05-04
2026-05-15,STR049,SKU000095,25,0,2026-05-05
2026-05-15,STR049,SKU000096,4,3,2026-05-08
2026-05-15,STR049,SKU000097,29,0,2026-05-04
2026-05-15,STR049,SKU000098,5,0,2026-05-09
2026-05-15,STR049,SKU000099,12,0,2026-05-08
2026-05-15,STR049,SKU000101,12,0,2026-05-13
2026-05-15,STR049,SKU000102,11,0,2026-05-09
2026-05-15,STR049,SKU000104,22,0,2026-05-12
2026-05-15,STR049,SKU000105,9,0,2026-05-11
2026-05-15,STR049,SKU000107,7,0,2026-05-10
2026-05-15,STR049,SKU000108,15,6,2026-05-08
2026-05-15,STR049,SKU000109,20,12,2026-05-06
2026-05-15,STR049,SKU000111,7,6,2026-05-14
2026-05-15,STR049,SKU000112,18,0,2026-05-13
2026-05-15,STR049,SKU000113,3,0,2026-05-11
2026-05-15,STR049,SKU000116,0,0,2026-05-14
2026-05-15,STR049,SKU000117,13,0,2026-05-04
2026-05-15,STR049,SKU000118,1,0,2026-05-03
2026-05-15,STR049,SKU000119,9,6,2026-05-12
2026-05-15,STR049,SKU000120,11,24,2026-05-09
2026-05-15,STR049,SKU000121,9,12,2026-05-08
2026-05-15,STR049,SKU000122,1,6,2026-05-10
2026-05-15,STR049,SKU000123,0,0,2026-05-11
2026-05-15,STR049,SKU000124,17,0,2026-05-10
2026-05-15,STR049,SKU000125,0,12,2026-05-04
2026-05-15,STR049,SKU000126,4,0,2026-05-14
2026-05-15,STR049,SKU000127,17,0,2026-05-14
2026-05-15,STR049,SKU000128,0,24,2026-05-05
2026-05-15,STR049,SKU000129,0,12,2026-05-09
2026-05-15,STR049,SKU000132,1,0,2026-05-07
2026-05-15,STR049,SKU000133,10,0,2026-05-05
2026-05-15,STR049,SKU000135,13,0,2026-05-04
2026-05-15,STR049,SKU000136,1,0,2026-05-06
2026-05-15,STR049,SKU000137,8,0,2026-05-07
2026-05-15,STR049,SKU000138,0,6,2026-05-08
2026-05-15,STR049,SKU000143,21,0,2026-05-10
2026-05-15,STR049,SKU000144,1,0,2026-05-11
2026-05-15,STR049,SKU000145,0,12,2026-05-06
2026-05-15,STR049,SKU000146,25,0,2026-05-05
2026-05-15,STR049,SKU000148,3,3,2026-05-08
2026-05-15,STR049,SKU000149,6,0,2026-05-07
2026-05-15,STR049,SKU000151,24,0,2026-05-05
2026-05-15,STR049,SKU000152,2,0,2026-05-12
2026-05-15,STR049,SKU000153,5,0,2026-05-03
2026-05-15,STR049,SKU000154,1,0,2026-05-14
2026-05-15,STR049,SKU000155,17,0,2026-05-11
2026-05-15,STR049,SKU000157,3,0,2026-05-09
2026-05-15,STR049,SKU000158,0,24,2026-05-11
2026-05-15,STR049,SKU000159,23,12,2026-05-14
2026-05-15,STR049,SKU000160,0,6,2026-05-08
2026-05-15,STR049,SKU000161,5,6,2026-05-08
2026-05-15,STR049,SKU000162,21,6,2026-05-13
2026-05-15,STR049,SKU000163,6,3,2026-05-05
2026-05-15,STR049,SKU000165,0,12,2026-05-04
2026-05-15,STR049,SKU000167,8,0,2026-05-07
2026-05-15,STR049,SKU000168,4,12,2026-05-06
2026-05-15,STR049,SKU000169,16,12,2026-05-06
2026-05-15,STR049,SKU000170,8,0,2026-05-09
2026-05-15,STR049,SKU000171,27,24,2026-05-09
2026-05-15,STR049,SKU000172,17,0,2026-05-07
2026-05-15,STR049,SKU000173,22,0,2026-05-04
2026-05-15,STR049,SKU000174,24,0,2026-05-13
2026-05-15,STR049,SKU000175,7,6,2026-05-08
2026-05-15,STR049,SKU000176,10,0,2026-05-07
2026-05-15,STR049,SKU000178,2,12,2026-05-13
2026-05-15,STR049,SKU000179,10,12,2026-05-14
2026-05-15,STR049,SKU000180,5,12,2026-05-08
2026-05-15,STR049,SKU000181,0,12,2026-05-13
2026-05-15,STR049,SKU000182,11,12,2026-05-09
2026-05-15,STR049,SKU000183,11,0,2026-05-14
2026-05-15,STR049,SKU000184,1,3,2026-05-05
2026-05-15,STR049,SKU000185,0,3,2026-05-05
2026-05-15,STR049,SKU000186,1,0,2026-05-11
2026-05-15,STR049,SKU000188,15,0,2026-05-09
2026-05-15,STR049,SKU000189,5,0,2026-05-05
2026-05-15,STR049,SKU000190,15,0,2026-05-07
2026-05-15,STR049,SKU000192,10,0,2026-05-09
2026-05-15,STR049,SKU000193,12,0,2026-05-09
2026-05-15,STR049,SKU000194,27,0,2026-05-04
2026-05-15,STR049,SKU000195,0,3,2026-05-03
2026-05-15,STR049,SKU000197,8,12,2026-05-03
2026-05-15,STR049,SKU000198,0,0,2026-05-08
2026-05-15,STR049,SKU000199,12,6,2026-05-13
2026-05-15,STR049,SKU000200,18,0,2026-05-04
2026-05-15,STR049,SKU000201,8,0,2026-05-09
2026-05-15,STR049,SKU000202,17,0,2026-05-06
2026-05-15,STR049,SKU000203,0,0,2026-05-10
2026-05-15,STR049,SKU000204,0,0,2026-05-12
2026-05-15,STR049,SKU000205,15,0,2026-05-13
2026-05-15,STR049,SKU000206,4,0,2026-05-05
2026-05-15,STR049,SKU000207,23,0,2026-05-05
2026-05-15,STR049,SKU000209,0,0,2026-05-10
2026-05-15,STR049,SKU000211,13,24,2026-05-03
2026-05-15,STR049,SKU000212,7,0,2026-05-04
2026-05-15,STR049,SKU000214,17,0,2026-05-13
2026-05-15,STR049,SKU000216,0,6,2026-05-13
2026-05-15,STR049,SKU000217,2,12,2026-05-10
2026-05-15,STR049,SKU000219,0,24,2026-05-04
2026-05-15,STR049,SKU000220,20,0,2026-05-11
2026-05-15,STR049,SKU000221,17,6,2026-05-14
2026-05-15,STR049,SKU000222,6,0,2026-05-05
2026-05-15,STR049,SKU000223,25,0,2026-05-03
2026-05-15,STR049,SKU000224,1,0,2026-05-04
2026-05-15,STR049,SKU000225,0,6,2026-05-04
2026-05-15,STR049,SKU000226,8,0,2026-05-11
2026-05-15,STR049,SKU000230,4,6,2026-05-05
2026-05-15,STR049,SKU000231,18,0,2026-05-03
2026-05-15,STR049,SKU000233,1,6,2026-05-05
2026-05-15,STR049,SKU000236,8,0,2026-05-11
2026-05-15,STR049,SKU000238,13,3,2026-05-06
2026-05-15,STR049,SKU000239,2,6,2026-05-11
2026-05-15,STR049,SKU000240,28,0,2026-05-12
2026-05-15,STR049,SKU000241,0,0,2026-05-09
2026-05-15,STR049,SKU000243,5,12,2026-05-08
2026-05-15,STR049,SKU000244,0,12,2026-05-08
2026-05-15,STR049,SKU000246,18,0,2026-05-12
2026-05-15,STR049,SKU000247,11,12,2026-05-06
2026-05-15,STR049,SKU000249,0,0,2026-05-08
2026-05-15,STR049,SKU000250,19,0,2026-05-08
2026-05-15,STR049,SKU000253,4,6,2026-05-06
2026-05-15,STR049,SKU000254,10,0,2026-05-06
2026-05-15,STR049,SKU000255,1,0,2026-05-04
2026-05-15,STR049,SKU000258,8,0,2026-05-08
2026-05-15,STR049,SKU000259,1,0,2026-05-14
2026-05-15,STR049,SKU000260,28,24,2026-05-09
2026-05-15,STR049,SKU000262,2,0,2026-05-10
2026-05-15,STR049,SKU000264,19,0,2026-05-06
2026-05-15,STR049,SKU000265,0,0,2026-05-07
2026-05-15,STR049,SKU000266,25,0,2026-05-08
2026-05-15,STR049,SKU000267,12,0,2026-05-10
2026-05-15,STR049,SKU000268,1,0,2026-05-10
2026-05-15,STR049,SKU000269,8,0,2026-05-07
2026-05-15,STR049,SKU000270,7,24,2026-05-03
2026-05-15,STR049,SKU000271,22,6,2026-05-12
2026-05-15,STR049,SKU000272,6,0,2026-05-13
2026-05-15,STR049,SKU000273,2,0,2026-05-08
2026-05-15,STR049,SKU000274,1,12,2026-05-05
2026-05-15,STR049,SKU000275,2,6,2026-05-06
2026-05-15,STR049,SKU000277,4,0,2026-05-09
2026-05-15,STR049,SKU000279,15,24,2026-05-11
2026-05-15,STR049,SKU000280,23,0,2026-05-08
2026-05-15,STR049,SKU000282,11,6,2026-05-04
2026-05-15,STR049,SKU000284,4,12,2026-05-05
2026-05-15,STR049,SKU000285,8,12,2026-05-07
2026-05-15,STR049,SKU000287,27,0,2026-05-10
2026-05-15,STR049,SKU000290,5,0,2026-05-05
2026-05-15,STR049,SKU000291,10,0,2026-05-05
2026-05-15,STR049,SKU000292,8,6,2026-05-04
2026-05-15,STR049,SKU000293,23,0,2026-05-12
2026-05-15,STR049,SKU000294,11,0,2026-05-12
2026-05-15,STR049,SKU000295,5,6,2026-05-07
2026-05-15,STR049,SKU000296,8,0,2026-05-11
2026-05-15,STR049,SKU000297,4,0,2026-05-08
2026-05-15,STR049,SKU000298,4,0,2026-05-03
2026-05-15,STR049,SKU000299,24,0,2026-05-13
2026-05-15,STR049,SKU000301,1,0,2026-05-06
2026-05-15,STR049,SKU000302,2,0,2026-05-04
2026-05-15,STR049,SKU000305,6,0,2026-05-05
2026-05-15,STR049,SKU000306,21,0,2026-05-09
2026-05-15,STR049,SKU000307,11,0,2026-05-07
2026-05-15,STR049,SKU000309,1,12,2026-05-06
2026-05-15,STR049,SKU000311,3,0,2026-05-13
2026-05-15,STR049,SKU000313,5,0,2026-05-06
2026-05-15,STR049,SKU000315,0,0,2026-05-06
2026-05-15,STR049,SKU000316,1,0,2026-05-06
2026-05-15,STR049,SKU000317,7,0,2026-05-07
2026-05-15,STR049,SKU000318,8,12,2026-05-05
2026-05-15,STR049,SKU000319,7,3,2026-05-09
2026-05-15,STR049,SKU000321,13,12,2026-05-08
2026-05-15,STR049,SKU000322,22,12,2026-05-12
2026-05-15,STR049,SKU000323,0,6,2026-05-08
2026-05-15,STR049,SKU000324,14,24,2026-05-03
2026-05-15,STR049,SKU000325,5,0,2026-05-08
2026-05-15,STR049,SKU000326,0,0,2026-05-12
2026-05-15,STR049,SKU000328,4,6,2026-05-08
2026-05-15,STR049,SKU000329,15,0,2026-05-06
2026-05-15,STR049,SKU000330,1,0,2026-05-14
2026-05-15,STR049,SKU000331,0,3,2026-05-06
2026-05-15,STR049,SKU000332,9,3,2026-05-06
2026-05-15,STR049,SKU000334,6,24,2026-05-11
2026-05-15,STR049,SKU000336,8,0,2026-05-07
2026-05-15,STR049,SKU000337,2,0,2026-05-05
2026-05-15,STR049,SKU000338,0,0,2026-05-04
2026-05-15,STR049,SKU000339,22,0,2026-05-11
2026-05-15,STR049,SKU000340,1,0,2026-05-09
2026-05-15,STR049,SKU000341,2,0,2026-05-13
2026-05-15,STR049,SKU000343,0,6,2026-05-04
2026-05-15,STR049,SKU000345,0,0,2026-05-06
2026-05-15,STR049,SKU000348,17,0,2026-05-07
2026-05-15,STR049,SKU000349,5,0,2026-05-05
2026-05-15,STR049,SKU000350,15,3,2026-05-03
2026-05-15,STR049,SKU000352,2,12,2026-05-04
2026-05-15,STR049,SKU000355,13,0,2026-05-03
2026-05-15,STR049,SKU000356,11,0,2026-05-11
2026-05-15,STR049,SKU000358,3,3,2026-05-14
2026-05-15,STR049,SKU000359,0,0,2026-05-05
2026-05-15,STR049,SKU000360,2,0,2026-05-13
2026-05-15,STR049,SKU000361,3,0,2026-05-11
2026-05-15,STR049,SKU000363,4,0,2026-05-08
2026-05-15,STR049,SKU000364,6,24,2026-05-04
2026-05-15,STR049,SKU000365,8,0,2026-05-11
2026-05-15,STR049,SKU000366,17,12,2026-05-13
2026-05-15,STR049,SKU000367,12,24,2026-05-12
2026-05-15,STR049,SKU000368,10,0,2026-05-10
2026-05-15,STR049,SKU000369,10,6,2026-05-13
2026-05-15,STR049,SKU000371,19,12,2026-05-12
2026-05-15,STR049,SKU000372,0,6,2026-05-14
2026-05-15,STR049,SKU000373,5,6,2026-05-09
2026-05-15,STR049,SKU000376,27,6,2026-05-11
2026-05-15,STR049,SKU000378,0,0,2026-05-05
2026-05-15,STR049,SKU000379,1,0,2026-05-12
2026-05-15,STR049,SKU000380,5,6,2026-05-05
2026-05-15,STR049,SKU000382,23,0,2026-05-04
2026-05-15,STR049,SKU000383,1,0,2026-05-07
2026-05-15,STR049,SKU000384,25,3,2026-05-13
2026-05-15,STR049,SKU000385,1,0,2026-05-11
2026-05-15,STR049,SKU000386,1,0,2026-05-11
2026-05-15,STR049,SKU000387,7,0,2026-05-06
2026-05-15,STR049,SKU000389,0,0,2026-05-12
2026-05-15,STR049,SKU000390,4,0,2026-05-09
2026-05-15,STR049,SKU000392,1,0,2026-05-12
2026-05-15,STR049,SKU000393,24,0,2026-05-05
2026-05-15,STR049,SKU000395,2,24,2026-05-11
2026-05-15,STR049,SKU000398,27,12,2026-05-09
2026-05-15,STR049,SKU000399,5,12,2026-05-08
2026-05-15,STR049,SKU000400,0,0,2026-05-10
2026-05-15,STR049,SKU000401,8,0,2026-05-03
2026-05-15,STR049,SKU000404,19,24,2026-05-09
2026-05-15,STR049,SKU000405,1,0,2026-05-10
2026-05-15,STR049,SKU000406,24,6,2026-05-10
2026-05-15,STR049,SKU000407,2,0,2026-05-04
2026-05-15,STR049,SKU000408,30,0,2026-05-07
2026-05-15,STR049,SKU000410,10,3,2026-05-06
2026-05-15,STR049,SKU000412,9,0,2026-05-08
2026-05-15,STR049,SKU000414,14,0,2026-05-05
2026-05-15,STR049,SKU000417,30,3,2026-05-06
2026-05-15,STR049,SKU000418,4,0,2026-05-07
2026-05-15,STR049,SKU000419,23,12,2026-05-10
2026-05-15,STR049,SKU000420,0,6,2026-05-10
2026-05-15,STR049,SKU000422,10,24,2026-05-11
2026-05-15,STR049,SKU000424,12,0,2026-05-09
2026-05-15,STR049,SKU000426,12,0,2026-05-06
2026-05-15,STR049,SKU000427,16,6,2026-05-11
2026-05-15,STR049,SKU000428,21,3,2026-05-05
