order_id,store_id,sku_id,order_qty,ship_date,expected_arrival_date,status
OPEN019887,STR062,SKU000066,12,2026-05-13,2026-05-18,In transit
OPEN019888,STR062,SKU000071,24,2026-05-13,2026-05-18,In transit
OPEN019889,STR062,SKU000072,12,2026-05-13,2026-05-19,In transit
OPEN019890,STR062,SKU000073,12,2026-05-12,2026-05-20,In transit
OPEN019891,STR062,SKU000074,12,2026-05-15,2026-05-17,In transit
OPEN019892,STR062,SKU000076,12,2026-05-15,2026-05-17,In transit
OPEN019893,STR062,SKU000077,6,2026-05-12,2026-05-20,In transit
OPEN019894,STR062,SKU000078,24,2026-05-12,2026-05-19,In transit
OPEN019895,STR062,SKU000092,12,2026-05-12,2026-05-16,In transit
OPEN019896,STR062,SKU000095,24,2026-05-14,2026-05-20,In transit
OPEN019897,STR062,SKU000097,24,2026-05-14,2026-05-19,In transit
OPEN019898,STR062,SKU000099,24,2026-05-12,2026-05-18,In transit
OPEN019899,STR062,SKU000102,24,2026-05-15,2026-05-20,In transit
OPEN019900,STR062,SKU000107,6,2026-05-14,2026-05-18,In transit
OPEN019901,STR062,SKU000108,12,2026-05-13,2026-05-20,In transit
OPEN019902,STR062,SKU000110,12,2026-05-12,2026-05-19,In transit
OPEN019903,STR062,SKU000111,12,2026-05-15,2026-05-20,In transit
OPEN019904,STR062,SKU000112,12,2026-05-12,2026-05-18,In transit
OPEN019905,STR062,SKU000116,12,2026-05-14,2026-05-19,In transit
OPEN019906,STR062,SKU000123,12,2026-05-13,2026-05-18,In transit
OPEN019907,STR062,SKU000128,12,2026-05-14,2026-05-17,In transit
OPEN019908,STR062,SKU000130,12,2026-05-13,2026-05-19,In transit
OPEN019909,STR062,SKU000134,6,2026-05-15,2026-05-19,In transit
OPEN019910,STR062,SKU000136,12,2026-05-15,2026-05-18,In transit
OPEN019911,STR062,SKU000138,3,2026-05-14,2026-05-16,In transit
OPEN019912,STR062,SKU000139,6,2026-05-14,2026-05-17,In transit
OPEN019913,STR062,SKU000140,3,2026-05-15,2026-05-18,In transit
OPEN019914,STR062,SKU000143,24,2026-05-12,2026-05-18,In transit
OPEN019915,STR062,SKU000145,12,2026-05-14,2026-05-16,In transit
OPEN019916,STR062,SKU000146,24,2026-05-14,2026-05-18,In transit
OPEN019917,STR062,SKU000147,3,2026-05-13,2026-05-18,In transit
OPEN019918,STR062,SKU000148,6,2026-05-14,2026-05-20,In transit
OPEN019919,STR062,SKU000149,24,2026-05-15,2026-05-19,In transit
OPEN019920,STR062,SKU000153,24,2026-05-12,2026-05-16,In transit
OPEN019921,STR062,SKU000156,6,2026-05-12,2026-05-19,In transit
OPEN019922,STR062,SKU000158,12,2026-05-14,2026-05-20,In transit
OPEN019923,STR062,SKU000162,6,2026-05-14,2026-05-16,In transit
OPEN019924,STR062,SKU000163,6,2026-05-15,2026-05-16,In transit
OPEN019925,STR062,SKU000167,12,2026-05-14,2026-05-19,In transit
OPEN019926,STR062,SKU000169,6,2026-05-13,2026-05-16,In transit
OPEN019927,STR062,SKU000172,3,2026-05-15,2026-05-20,In transit
OPEN019928,STR062,SKU000175,3,2026-05-12,2026-05-16,In transit
OPEN019929,STR062,SKU000176,3,2026-05-15,2026-05-19,In transit
OPEN019930,STR062,SKU000177,12,2026-05-15,2026-05-18,In transit
OPEN019931,STR062,SKU000182,24,2026-05-15,2026-05-17,In transit
OPEN019932,STR062,SKU000188,3,2026-05-15,2026-05-17,In transit
OPEN019933,STR062,SKU000197,24,2026-05-13,2026-05-19,In transit
OPEN019934,STR062,SKU000198,6,2026-05-13,2026-05-19,In transit
OPEN019935,STR062,SKU000199,12,2026-05-14,2026-05-19,In transit
OPEN019936,STR062,SKU000200,6,2026-05-15,2026-05-19,In transit
OPEN019937,STR062,SKU000205,24,2026-05-14,2026-05-17,In transit
OPEN019938,STR062,SKU000215,12,2026-05-12,2026-05-18,In transit
OPEN019939,STR062,SKU000223,3,2026-05-13,2026-05-18,In transit
OPEN019940,STR062,SKU000234,6,2026-05-15,2026-05-20,In transit
OPEN019941,STR062,SKU000237,6,2026-05-14,2026-05-16,In transit
OPEN019942,STR062,SKU000238,3,2026-05-13,2026-05-18,In transit
OPEN019943,STR062,SKU000244,6,2026-05-13,2026-05-16,In transit
OPEN019944,STR062,SKU000245,3,2026-05-14,2026-05-18,In transit
OPEN019945,STR062,SKU000247,6,2026-05-15,2026-05-16,In transit
OPEN019946,STR062,SKU000253,3,2026-05-12,2026-05-20,In transit
OPEN019947,STR062,SKU000257,6,2026-05-13,2026-05-16,In transit
OPEN019948,STR062,SKU000259,24,2026-05-15,2026-05-19,In transit
OPEN019949,STR062,SKU000264,6,2026-05-12,2026-05-18,In transit
OPEN019950,STR062,SKU000268,6,2026-05-14,2026-05-19,In transit
OPEN019951,STR062,SKU000271,3,2026-05-14,2026-05-18,In transit
OPEN019952,STR062,SKU000274,24,2026-05-13,2026-05-19,In transit
OPEN019953,STR062,SKU000281,3,2026-05-12,2026-05-20,In transit
OPEN019954,STR062,SKU000287,6,2026-05-12,2026-05-16,In transit
OPEN019955,STR062,SKU000290,6,2026-05-13,2026-05-18,In transit
OPEN019956,STR062,SKU000291,3,2026-05-15,2026-05-19,In transit
OPEN019957,STR062,SKU000296,24,2026-05-15,2026-05-19,In transit
OPEN019958,STR062,SKU000297,12,2026-05-13,2026-05-19,In transit
OPEN019959,STR062,SKU000300,6,2026-05-13,2026-05-20,In transit
OPEN019960,STR062,SKU000301,12,2026-05-12,2026-05-17,In transit
OPEN019961,STR062,SKU000304,6,2026-05-15,2026-05-19,In transit
OPEN019962,STR062,SKU000307,12,2026-05-14,2026-05-16,In transit
OPEN019963,STR062,SKU000309,6,2026-05-14,2026-05-20,In transit
OPEN019964,STR062,SKU000310,6,2026-05-13,2026-05-18,In transit
OPEN019965,STR062,SKU000312,3,2026-05-14,2026-05-16,In transit
OPEN019966,STR062,SKU000313,12,2026-05-15,2026-05-19,In transit
OPEN019967,STR062,SKU000321,6,2026-05-15,2026-05-20,In transit
OPEN019968,STR062,SKU000322,6,2026-05-13,2026-05-17,In transit
OPEN019969,STR062,SKU000323,6,2026-05-13,2026-05-16,In transit
OPEN019970,STR062,SKU000330,3,2026-05-15,2026-05-20,In transit
OPEN019971,STR062,SKU000336,3,2026-05-12,2026-05-17,In transit
OPEN019972,STR062,SKU000341,6,2026-05-15,2026-05-16,In transit
OPEN019973,STR062,SKU000342,24,2026-05-14,2026-05-18,In transit
OPEN019974,STR062,SKU000344,24,2026-05-12,2026-05-18,In transit
OPEN019975,STR062,SKU000348,6,2026-05-14,2026-05-19,In transit
OPEN019976,STR062,SKU000350,6,2026-05-13,2026-05-17,In transit
OPEN019977,STR062,SKU000351,6,2026-05-14,2026-05-17,In transit
OPEN019978,STR062,SKU000354,6,2026-05-14,2026-05-19,In transit
OPEN019979,STR062,SKU000357,6,2026-05-15,2026-05-16,In transit
OPEN019980,STR062,SKU000358,3,2026-05-15,2026-05-17,In transit
OPEN019981,STR062,SKU000362,3,2026-05-12,2026-05-18,In transit
OPEN019982,STR062,SKU000363,24,2026-05-12,2026-05-18,In transit
OPEN019983,STR062,SKU000366,12,2026-05-14,2026-05-18,In transit
OPEN019984,STR062,SKU000370,3,2026-05-15,2026-05-17,In transit
OPEN019985,STR062,SKU000371,12,2026-05-15,2026-05-17,In transit
OPEN019986,STR062,SKU000380,3,2026-05-12,2026-05-18,In transit
OPEN019987,STR062,SKU000387,6,2026-05-15,2026-05-19,In transit
OPEN019988,STR062,SKU000389,6,2026-05-14,2026-05-18,In transit
OPEN019989,STR062,SKU000390,12,2026-05-14,2026-05-18,In transit
OPEN019990,STR062,SKU000393,24,2026-05-15,2026-05-20,In transit
OPEN019991,STR062,SKU000394,12,2026-05-13,2026-05-19,In transit
OPEN019992,STR062,SKU000396,12,2026-05-15,2026-05-18,In transit
OPEN019993,STR062,SKU000398,12,2026-05-14,2026-05-20,In transit
OPEN019994,STR062,SKU000399,24,2026-05-13,2026-05-18,In transit
OPEN019995,STR062,SKU000402,6,2026-05-14,2026-05-17,In transit
OPEN019996,STR062,SKU000403,12,2026-05-15,2026-05-20,In transit
OPEN019997,STR062,SKU000411,12,2026-05-14,2026-05-19,In transit
OPEN019998,STR062,SKU000416,12,2026-05-15,2026-05-16,In transit
OPEN019999,STR062,SKU000419,12,2026-05-12,2026-05-18,In transit
OPEN020000,STR062,SKU000421,6,2026-05-15,2026-05-17,In transit
OPEN020001,STR062,SKU000423,6,2026-05-12,2026-05-20,In transit
OPEN020002,STR062,SKU000424,12,2026-05-14,2026-05-17,In transit
OPEN020003,STR062,SKU000425,6,2026-05-12,2026-05-20,In transit
OPEN020004,STR062,SKU000433,24,2026-05-12,2026-05-20,In transit
OPEN020005,STR062,SKU000434,12,2026-05-12,2026-05-18,In transit
OPEN020006,STR062,SKU000437,6,2026-05-14,2026-05-17,In transit
OPEN020007,STR062,SKU000445,12,2026-05-15,2026-05-20,In transit
OPEN020008,STR062,SKU000447,3,2026-05-13,2026-05-20,In transit
OPEN020009,STR062,SKU000448,6,2026-05-14,2026-05-19,In transit
OPEN020010,STR062,SKU000449,12,2026-05-15,2026-05-20,In transit
OPEN020011,STR062,SKU000452,12,2026-05-13,2026-05-17,In transit
OPEN020012,STR062,SKU000458,12,2026-05-12,2026-05-20,In transit
OPEN020013,STR062,SKU000459,6,2026-05-12,2026-05-16,In transit
OPEN020014,STR062,SKU000461,12,2026-05-15,2026-05-16,In transit
OPEN020015,STR062,SKU000462,12,2026-05-13,2026-05-19,In transit
OPEN020016,STR062,SKU000466,24,2026-05-12,2026-05-17,In transit
OPEN020017,STR062,SKU000468,12,2026-05-14,2026-05-19,In transit
OPEN020018,STR062,SKU000470,3,2026-05-14,2026-05-17,In transit
OPEN020019,STR062,SKU000482,6,2026-05-12,2026-05-16,In transit
OPEN020020,STR062,SKU000485,12,2026-05-15,2026-05-17,In transit
OPEN020021,STR062,SKU000488,12,2026-05-12,2026-05-20,In transit
OPEN020022,STR062,SKU000489,6,2026-05-14,2026-05-20,In transit
OPEN020023,STR062,SKU000495,6,2026-05-15,2026-05-20,In transit
OPEN020024,STR062,SKU000498,12,2026-05-12,2026-05-16,In transit
OPEN020025,STR062,SKU000504,6,2026-05-12,2026-05-16,In transit
OPEN020026,STR062,SKU000512,24,2026-05-13,2026-05-16,In transit
OPEN020027,STR062,SKU000517,6,2026-05-14,2026-05-19,In transit
OPEN020028,STR062,SKU000522,6,2026-05-14,2026-05-18,In transit
OPEN020029,STR062,SKU000530,12,2026-05-14,2026-05-16,In transit
OPEN020030,STR062,SKU000532,6,2026-05-12,2026-05-17,In transit
OPEN020031,STR062,SKU000533,12,2026-05-12,2026-05-20,In transit
OPEN020032,STR062,SKU000534,6,2026-05-13,2026-05-17,In transit
OPEN020033,STR062,SKU000535,12,2026-05-15,2026-05-18,In transit
OPEN020034,STR062,SKU000536,12,2026-05-13,2026-05-18,In transit
OPEN020035,STR062,SKU000537,24,2026-05-14,2026-05-17,In transit
OPEN020036,STR062,SKU000538,6,2026-05-14,2026-05-16,In transit
OPEN020037,STR062,SKU000541,6,2026-05-15,2026-05-19,In transit
OPEN020038,STR062,SKU000543,12,2026-05-15,2026-05-16,In transit
OPEN020039,STR062,SKU000544,12,2026-05-15,2026-05-17,In transit
OPEN020040,STR062,SKU000552,3,2026-05-13,2026-05-18,In transit
OPEN020041,STR062,SKU000554,6,2026-05-14,2026-05-16,In transit
OPEN020042,STR062,SKU000555,24,2026-05-12,2026-05-18,In transit
OPEN020043,STR062,SKU000564,6,2026-05-12,2026-05-17,In transit
OPEN020044,STR062,SKU000565,24,2026-05-15,2026-05-20,In transit
OPEN020045,STR062,SKU000566,24,2026-05-12,2026-05-19,In transit
OPEN020046,STR062,SKU000568,12,2026-05-14,2026-05-18,In transit
OPEN020047,STR062,SKU000570,6,2026-05-14,2026-05-17,In transit
OPEN020048,STR062,SKU000573,12,2026-05-12,2026-05-17,In transit
OPEN020049,STR062,SKU000576,6,2026-05-14,2026-05-19,In transit
OPEN020050,STR062,SKU000586,3,2026-05-12,2026-05-17,In transit
OPEN020051,STR062,SKU000587,12,2026-05-13,2026-05-17,In transit
OPEN020052,STR062,SKU000592,12,2026-05-13,2026-05-18,In transit
OPEN020053,STR062,SKU000593,6,2026-05-12,2026-05-18,In transit
OPEN020054,STR062,SKU000602,6,2026-05-14,2026-05-20,In transit
OPEN020055,STR062,SKU000606,3,2026-05-12,2026-05-17,In transit
OPEN020056,STR062,SKU000611,6,2026-05-13,2026-05-19,In transit
OPEN020057,STR062,SKU000616,3,2026-05-12,2026-05-16,In transit
OPEN020058,STR062,SKU000618,24,2026-05-15,2026-05-19,In transit
OPEN020059,STR062,SKU000622,24,2026-05-12,2026-05-16,In transit
OPEN020060,STR062,SKU000626,3,2026-05-14,2026-05-16,In transit
OPEN020061,STR062,SKU000627,12,2026-05-12,2026-05-17,In transit
OPEN020062,STR062,SKU000628,6,2026-05-12,2026-05-19,In transit
OPEN020063,STR062,SKU000630,24,2026-05-12,2026-05-20,In transit
OPEN020064,STR062,SKU000631,6,2026-05-12,2026-05-18,In transit
OPEN020065,STR062,SKU000637,12,2026-05-13,2026-05-18,In transit
OPEN020066,STR062,SKU000642,3,2026-05-12,2026-05-19,In transit
OPEN020067,STR062,SKU000643,24,2026-05-15,2026-05-20,In transit
OPEN020068,STR062,SKU000646,6,2026-05-15,2026-05-19,In transit
OPEN020069,STR062,SKU000651,12,2026-05-13,2026-05-20,In transit
OPEN020070,STR062,SKU000660,6,2026-05-13,2026-05-20,In transit
OPEN020071,STR062,SKU000661,6,2026-05-13,2026-05-20,In transit
OPEN020072,STR062,SKU000673,6,2026-05-12,2026-05-17,In transit
OPEN020073,STR062,SKU000675,12,2026-05-14,2026-05-17,In transit
OPEN020074,STR062,SKU000686,6,2026-05-12,2026-05-17,In transit
OPEN020075,STR062,SKU000693,6,2026-05-14,2026-05-16,In transit
OPEN020076,STR062,SKU000694,12,2026-05-15,2026-05-18,In transit
OPEN020077,STR062,SKU000696,6,2026-05-13,2026-05-19,In transit
OPEN020078,STR062,SKU000701,3,2026-05-14,2026-05-17,In transit
OPEN020079,STR062,SKU000703,6,2026-05-13,2026-05-17,In transit
OPEN020080,STR062,SKU000704,3,2026-05-13,2026-05-19,In transit
OPEN020081,STR062,SKU000706,12,2026-05-14,2026-05-19,In transit
OPEN020082,STR062,SKU000709,6,2026-05-12,2026-05-18,In transit
OPEN020083,STR062,SKU000712,6,2026-05-12,2026-05-16,In transit
OPEN020084,STR062,SKU000713,6,2026-05-14,2026-05-17,In transit
OPEN020085,STR062,SKU000715,3,2026-05-14,2026-05-20,In transit
OPEN020086,STR062,SKU000716,12,2026-05-13,2026-05-18,In transit
OPEN020087,STR062,SKU000720,3,2026-05-15,2026-05-19,In transit
OPEN020088,STR062,SKU000722,3,2026-05-12,2026-05-17,In transit
OPEN020089,STR062,SKU000724,12,2026-05-12,2026-05-19,In transit
OPEN020090,STR062,SKU000729,6,2026-05-14,2026-05-17,In transit
OPEN020091,STR062,SKU000733,6,2026-05-13,2026-05-16,In transit
OPEN020092,STR062,SKU000736,3,2026-05-13,2026-05-17,In transit
OPEN020093,STR062,SKU000744,6,2026-05-14,2026-05-19,In transit
OPEN020094,STR062,SKU000745,12,2026-05-13,2026-05-17,In transit
OPEN020095,STR062,SKU000748,6,2026-05-14,2026-05-17,In transit
OPEN020096,STR062,SKU000757,3,2026-05-13,2026-05-18,In transit
OPEN020097,STR062,SKU000758,24,2026-05-12,2026-05-19,In transit
OPEN020098,STR062,SKU000763,12,2026-05-14,2026-05-19,In transit
OPEN020099,STR062,SKU000768,12,2026-05-15,2026-05-20,In transit
OPEN020100,STR062,SKU000772,3,2026-05-13,2026-05-20,In transit
OPEN020101,STR062,SKU000777,24,2026-05-14,2026-05-20,In transit
OPEN020102,STR062,SKU000779,12,2026-05-15,2026-05-20,In transit
OPEN020103,STR062,SKU000781,6,2026-05-13,2026-05-16,In transit
OPEN020104,STR062,SKU000791,12,2026-05-14,2026-05-17,In transit
OPEN020105,STR062,SKU000798,24,2026-05-12,2026-05-19,In transit
OPEN020106,STR062,SKU000804,2,2026-05-14,2026-05-18,In transit
OPEN020107,STR062,SKU000805,4,2026-05-12,2026-05-16,In transit
OPEN020108,STR062,SKU000816,8,2026-05-13,2026-05-19,In transit
OPEN020109,STR062,SKU000822,2,2026-05-12,2026-05-19,In transit
OPEN020110,STR062,SKU000824,2,2026-05-14,2026-05-20,In transit
OPEN020111,STR062,SKU000834,8,2026-05-14,2026-05-18,In transit
OPEN020112,STR062,SKU000836,4,2026-05-12,2026-05-16,In transit
OPEN020113,STR062,SKU000838,8,2026-05-15,2026-05-19,In transit
OPEN020114,STR062,SKU000842,4,2026-05-13,2026-05-20,In transit
OPEN020115,STR062,SKU000845,4,2026-05-14,2026-05-17,In transit
OPEN020116,STR062,SKU000849,4,2026-05-14,2026-05-20,In transit
OPEN020117,STR062,SKU000851,8,2026-05-15,2026-05-18,In transit
OPEN020118,STR062,SKU000857,8,2026-05-12,2026-05-16,In transit
OPEN020119,STR062,SKU000871,8,2026-05-12,2026-05-20,In transit
OPEN020120,STR062,SKU000872,2,2026-05-13,2026-05-16,In transit
OPEN020121,STR062,SKU000875,2,2026-05-12,2026-05-18,In transit
OPEN020122,STR062,SKU000880,8,2026-05-13,2026-05-16,In transit
OPEN020123,STR062,SKU000881,8,2026-05-13,2026-05-18,In transit
OPEN020124,STR062,SKU000886,4,2026-05-15,2026-05-18,In transit
OPEN020125,STR062,SKU000900,8,2026-05-14,2026-05-20,In transit
OPEN020126,STR062,SKU000902,2,2026-05-14,2026-05-18,In transit
OPEN020127,STR062,SKU000903,4,2026-05-15,2026-05-16,In transit
OPEN020128,STR062,SKU000918,1,2026-05-15,2026-05-16,In transit
OPEN020129,STR062,SKU000919,8,2026-05-15,2026-05-19,In transit
OPEN020130,STR062,SKU000920,8,2026-05-15,2026-05-19,In transit
OPEN020131,STR062,SKU000921,1,2026-05-14,2026-05-18,In transit
OPEN020132,STR062,SKU000931,8,2026-05-12,2026-05-19,In transit
OPEN020133,STR062,SKU000933,2,2026-05-13,2026-05-18,In transit
OPEN020134,STR062,SKU000936,2,2026-05-14,2026-05-19,In transit
OPEN020135,STR062,SKU000942,4,2026-05-14,2026-05-16,In transit
OPEN020136,STR062,SKU000943,2,2026-05-13,2026-05-17,In transit
OPEN020137,STR062,SKU000952,1,2026-05-13,2026-05-17,In transit
OPEN020138,STR062,SKU000953,2,2026-05-13,2026-05-20,In transit
OPEN020139,STR062,SKU000954,8,2026-05-12,2026-05-20,In transit
OPEN020140,STR062,SKU000967,2,2026-05-12,2026-05-19,In transit
OPEN020141,STR062,SKU000968,4,2026-05-14,2026-05-16,In transit
OPEN020142,STR062,SKU000972,8,2026-05-14,2026-05-17,In transit
OPEN020143,STR062,SKU000974,4,2026-05-12,2026-05-20,In transit
OPEN020144,STR062,SKU000976,8,2026-05-13,2026-05-16,In transit
OPEN020145,STR062,SKU000978,1,2026-05-13,2026-05-17,In transit
OPEN020146,STR062,SKU000982,8,2026-05-13,2026-05-19,In transit
OPEN020147,STR062,SKU000984,4,2026-05-14,2026-05-17,In transit
OPEN020148,STR062,SKU000987,2,2026-05-15,2026-05-16,In transit
OPEN020149,STR062,SKU000988,8,2026-05-15,2026-05-18,In transit
OPEN020150,STR062,SKU000991,4,2026-05-13,2026-05-20,In transit
OPEN020151,STR062,SKU000993,1,2026-05-12,2026-05-20,In transit
OPEN020152,STR062,SKU000995,4,2026-05-15,2026-05-18,In transit
OPEN020153,STR062,SKU000998,1,2026-05-13,2026-05-16,In transit
OPEN020154,STR062,SKU001007,8,2026-05-12,2026-05-17,In transit
OPEN020155,STR062,SKU001010,4,2026-05-15,2026-05-19,In transit
OPEN020156,STR062,SKU001015,2,2026-05-13,2026-05-19,In transit
OPEN020157,STR062,SKU001016,2,2026-05-14,2026-05-16,In transit
OPEN020158,STR062,SKU001017,8,2026-05-12,2026-05-20,In transit
OPEN020159,STR062,SKU001019,1,2026-05-13,2026-05-18,In transit
OPEN020160,STR062,SKU001026,4,2026-05-13,2026-05-16,In transit
OPEN020161,STR062,SKU001028,8,2026-05-12,2026-05-20,In transit
OPEN020162,STR062,SKU001037,1,2026-05-13,2026-05-17,In transit
OPEN020163,STR062,SKU001042,8,2026-05-12,2026-05-20,In transit
OPEN020164,STR062,SKU001045,4,2026-05-14,2026-05-16,In transit
OPEN020165,STR062,SKU001050,4,2026-05-14,2026-05-17,In transit
OPEN020166,STR062,SKU001051,2,2026-05-12,2026-05-17,In transit
OPEN020167,STR062,SKU001066,2,2026-05-12,2026-05-16,In transit
OPEN020168,STR062,SKU001073,1,2026-05-15,2026-05-16,In transit
OPEN020169,STR062,SKU001077,2,2026-05-14,2026-05-18,In transit
OPEN020170,STR062,SKU001078,4,2026-05-13,2026-05-16,In transit
OPEN020171,STR062,SKU001079,4,2026-05-13,2026-05-19,In transit
OPEN020172,STR062,SKU001081,4,2026-05-15,2026-05-17,In transit
OPEN020173,STR062,SKU001086,1,2026-05-15,2026-05-19,In transit
OPEN020174,STR062,SKU001088,4,2026-05-12,2026-05-18,In transit
OPEN020175,STR062,SKU001089,2,2026-05-14,2026-05-18,In transit
OPEN020176,STR062,SKU001091,1,2026-05-14,2026-05-17,In transit
OPEN020177,STR062,SKU001092,4,2026-05-14,2026-05-16,In transit
OPEN020178,STR062,SKU001093,4,2026-05-12,2026-05-17,In transit
OPEN020179,STR062,SKU001094,2,2026-05-13,2026-05-20,In transit
OPEN020180,STR062,SKU001095,2,2026-05-14,2026-05-19,In transit
OPEN020181,STR062,SKU001098,2,2026-05-15,2026-05-17,In transit
OPEN020182,STR062,SKU001100,8,2026-05-15,2026-05-18,In transit
OPEN020183,STR062,SKU001101,8,2026-05-13,2026-05-16,In transit
OPEN020184,STR062,SKU001118,8,2026-05-15,2026-05-20,In transit
OPEN020185,STR062,SKU001121,8,2026-05-12,2026-05-20,In transit
OPEN020186,STR062,SKU001126,8,2026-05-14,2026-05-16,In transit
OPEN020187,STR062,SKU001131,4,2026-05-13,2026-05-16,In transit
OPEN020188,STR062,SKU001134,1,2026-05-13,2026-05-16,In transit
OPEN020189,STR062,SKU001147,2,2026-05-14,2026-05-19,In transit
OPEN020190,STR062,SKU001149,8,2026-05-13,2026-05-20,In transit
OPEN020191,STR062,SKU001156,8,2026-05-15,2026-05-20,In transit
OPEN020192,STR062,SKU001173,8,2026-05-15,2026-05-20,In transit
OPEN020193,STR062,SKU001175,2,2026-05-14,2026-05-16,In transit
OPEN020194,STR062,SKU001176,8,2026-05-13,2026-05-17,In transit
OPEN020195,STR062,SKU001177,4,2026-05-12,2026-05-18,In transit
OPEN020196,STR062,SKU001178,4,2026-05-14,2026-05-17,In transit
OPEN020197,STR062,SKU001179,2,2026-05-13,2026-05-20,In transit
OPEN020198,STR062,SKU001181,8,2026-05-13,2026-05-16,In transit
OPEN020199,STR062,SKU001186,2,2026-05-15,2026-05-18,In transit
OPEN020200,STR062,SKU001197,8,2026-05-13,2026-05-16,In transit
OPEN020201,STR063,SKU000006,6,2026-05-15,2026-05-19,In transit
OPEN020202,STR063,SKU000007,12,2026-05-13,2026-05-17,In transit
OPEN020203,STR063,SKU000009,12,2026-05-13,2026-05-16,In transit
OPEN020204,STR063,SKU000010,6,2026-05-15,2026-05-18,In transit
OPEN020205,STR063,SKU000014,6,2026-05-15,2026-05-19,In transit
OPEN020206,STR063,SKU000015,24,2026-05-14,2026-05-17,In transit
OPEN020207,STR063,SKU000016,6,2026-05-14,2026-05-17,In transit
OPEN020208,STR063,SKU000018,6,2026-05-12,2026-05-20,In transit
OPEN020209,STR063,SKU000019,6,2026-05-15,2026-05-18,In transit
OPEN020210,STR063,SKU000020,12,2026-05-14,2026-05-18,In transit
OPEN020211,STR063,SKU000021,6,2026-05-14,2026-05-17,In transit
OPEN020212,STR063,SKU000022,12,2026-05-12,2026-05-19,In transit
OPEN020213,STR063,SKU000032,24,2026-05-15,2026-05-16,In transit
OPEN020214,STR063,SKU000035,12,2026-05-14,2026-05-18,In transit
OPEN020215,STR063,SKU000041,12,2026-05-12,2026-05-19,In transit
OPEN020216,STR063,SKU000045,6,2026-05-15,2026-05-18,In transit
OPEN020217,STR063,SKU000046,12,2026-05-12,2026-05-16,In transit
OPEN020218,STR063,SKU000051,12,2026-05-14,2026-05-20,In transit
OPEN020219,STR063,SKU000052,12,2026-05-13,2026-05-18,In transit
OPEN020220,STR063,SKU000053,12,2026-05-13,2026-05-20,In transit
OPEN020221,STR063,SKU000055,6,2026-05-14,2026-05-19,In transit
OPEN020222,STR063,SKU000058,12,2026-05-14,2026-05-19,In transit
OPEN020223,STR063,SKU000059,24,2026-05-14,2026-05-17,In transit
OPEN020224,STR063,SKU000069,12,2026-05-15,2026-05-16,In transit
OPEN020225,STR063,SKU000070,6,2026-05-13,2026-05-19,In transit
OPEN020226,STR063,SKU000072,12,2026-05-12,2026-05-17,In transit
OPEN020227,STR063,SKU000074,24,2026-05-12,2026-05-19,In transit
OPEN020228,STR063,SKU000078,24,2026-05-12,2026-05-16,In transit
OPEN020229,STR063,SKU000084,3,2026-05-12,2026-05-17,In transit
OPEN020230,STR063,SKU000085,12,2026-05-14,2026-05-17,In transit
OPEN020231,STR063,SKU000091,3,2026-05-14,2026-05-19,In transit
OPEN020232,STR063,SKU000092,6,2026-05-12,2026-05-20,In transit
OPEN020233,STR063,SKU000096,6,2026-05-15,2026-05-17,In transit
OPEN020234,STR063,SKU000097,24,2026-05-15,2026-05-18,In transit
OPEN020235,STR063,SKU000098,12,2026-05-14,2026-05-19,In transit
OPEN020236,STR063,SKU000100,6,2026-05-15,2026-05-16,In transit
OPEN020237,STR063,SKU000101,24,2026-05-13,2026-05-18,In transit
OPEN020238,STR063,SKU000105,6,2026-05-14,2026-05-20,In transit
OPEN020239,STR063,SKU000108,12,2026-05-14,2026-05-17,In transit
OPEN020240,STR063,SKU000113,3,2026-05-15,2026-05-16,In transit
OPEN020241,STR063,SKU000114,6,2026-05-14,2026-05-18,In transit
OPEN020242,STR063,SKU000116,12,2026-05-13,2026-05-18,In transit
OPEN020243,STR063,SKU000118,3,2026-05-14,2026-05-18,In transit
OPEN020244,STR063,SKU000123,12,2026-05-12,2026-05-18,In transit
OPEN020245,STR063,SKU000126,6,2026-05-14,2026-05-18,In transit
OPEN020246,STR063,SKU000131,3,2026-05-13,2026-05-20,In transit
OPEN020247,STR063,SKU000132,6,2026-05-12,2026-05-17,In transit
OPEN020248,STR063,SKU000133,12,2026-05-15,2026-05-19,In transit
OPEN020249,STR063,SKU000134,6,2026-05-14,2026-05-19,In transit
OPEN020250,STR063,SKU000138,3,2026-05-14,2026-05-20,In transit
OPEN020251,STR063,SKU000139,3,2026-05-15,2026-05-20,In transit
OPEN020252,STR063,SKU000140,6,2026-05-15,2026-05-19,In transit
OPEN020253,STR063,SKU000142,6,2026-05-13,2026-05-18,In transit
OPEN020254,STR063,SKU000143,24,2026-05-13,2026-05-16,In transit
OPEN020255,STR063,SKU000149,24,2026-05-14,2026-05-16,In transit
OPEN020256,STR063,SKU000153,12,2026-05-15,2026-05-20,In transit
OPEN020257,STR063,SKU000155,24,2026-05-15,2026-05-16,In transit
OPEN020258,STR063,SKU000160,6,2026-05-12,2026-05-19,In transit
OPEN020259,STR063,SKU000164,12,2026-05-13,2026-05-19,In transit
OPEN020260,STR063,SKU000168,6,2026-05-14,2026-05-18,In transit
OPEN020261,STR063,SKU000169,12,2026-05-14,2026-05-19,In transit
OPEN020262,STR063,SKU000177,24,2026-05-14,2026-05-20,In transit
OPEN020263,STR063,SKU000183,3,2026-05-14,2026-05-20,In transit
