store_id,sku_id,forecast_daily_sales_base,forecast_next_7_units,forecast_next_14_units,forecast_next_28_units,forecast_confidence,under_forecast_bias,seasonal_index,promo_uplift_pct,promo_flag_next_28d
STR062,SKU000175,0.0066,0.06,0.11,0.23,0.65,0.203,1.08,0.15,1
STR062,SKU000176,0.0818,0.59,1.18,2.36,0.74,0.214,1.03,0.0,0
STR062,SKU000177,0.3682,2.37,4.74,9.49,0.96,-0.002,0.92,0.0,0
STR062,SKU000181,0.0373,0.27,0.53,1.07,0.71,-0.162,1.02,0.0,0
STR062,SKU000182,0.0455,0.28,0.57,1.13,0.77,0.024,0.89,0.0,0
STR062,SKU000183,0.0134,0.11,0.22,0.44,0.64,0.04,1.16,0.0,0
STR062,SKU000184,0.031,0.24,0.49,0.97,0.74,0.2,1.12,0.0,0
STR062,SKU000186,0.0382,0.31,0.63,1.25,0.86,0.106,1.17,0.0,0
STR062,SKU000188,0.023,0.18,0.36,0.72,0.69,0.006,1.12,0.0,0
STR062,SKU000189,0.037,0.25,0.49,0.99,0.64,0.162,0.95,0.0,0
STR062,SKU000192,0.1621,1.0,2.0,4.0,0.66,0.024,0.88,0.0,0
STR062,SKU000194,0.1129,1.26,2.52,5.04,0.89,-0.099,1.18,0.35,1
STR062,SKU000195,0.3966,2.64,5.27,10.55,0.7,-0.005,0.95,0.0,0
STR062,SKU000197,0.0492,0.3,0.6,1.2,0.89,0.196,0.87,0.0,0
STR062,SKU000198,0.4197,3.55,7.11,14.22,0.86,-0.037,1.21,0.0,0
STR062,SKU000199,0.0471,0.3,0.59,1.19,0.68,0.184,0.9,0.0,0
STR062,SKU000200,0.1052,0.86,1.72,3.45,0.8,0.098,1.17,0.0,0
STR062,SKU000201,0.0806,0.51,1.03,2.05,0.82,0.115,0.91,0.0,0
STR062,SKU000204,0.4454,3.65,7.3,14.59,0.72,-0.171,1.17,0.0,0
STR062,SKU000205,0.3437,2.48,4.96,9.91,0.91,0.127,1.03,0.0,0
STR062,SKU000206,0.3409,2.72,5.44,10.88,0.91,0.057,1.14,0.0,0
STR062,SKU000208,0.2173,1.45,2.89,5.78,0.82,0.186,0.95,0.0,0
STR062,SKU000209,0.0298,0.24,0.49,0.98,0.62,-0.057,1.17,0.0,0
STR062,SKU000210,0.0228,0.18,0.35,0.71,0.71,0.025,1.11,0.0,0
STR062,SKU000213,0.0637,0.49,0.99,1.98,0.95,0.06,1.11,0.0,0
STR062,SKU000214,0.15,1.05,2.1,4.2,0.94,0.071,1.0,0.0,0
STR062,SKU000215,0.007,0.05,0.09,0.18,0.63,-0.06,0.92,0.0,0
STR062,SKU000216,0.4957,3.92,7.84,15.68,0.79,0.171,1.13,0.0,0
STR062,SKU000217,0.0923,0.63,1.27,2.53,0.83,-0.082,0.98,0.0,0
STR062,SKU000218,0.0738,0.59,1.18,2.36,0.68,-0.001,1.14,0.0,0
STR062,SKU000219,0.1088,0.77,1.54,3.08,0.95,-0.017,1.01,0.0,0
STR062,SKU000220,0.0264,0.18,0.35,0.7,0.85,0.204,0.95,0.0,0
STR062,SKU000223,0.1873,1.55,3.09,6.19,0.94,0.076,1.18,0.0,0
STR062,SKU000224,0.0166,0.14,0.28,0.55,0.68,0.029,1.19,0.0,0
STR062,SKU000226,0.0556,0.35,0.69,1.39,0.74,0.201,0.89,0.0,0
STR062,SKU000227,0.0962,0.61,1.21,2.42,0.74,0.182,0.9,0.0,0
STR062,SKU000228,0.321,4.17,8.33,16.66,0.81,0.199,1.03,0.8,1
STR062,SKU000230,0.1504,1.07,2.15,4.29,0.7,0.042,1.02,0.0,0
STR062,SKU000231,0.2999,2.31,4.62,9.24,0.9,-0.108,1.1,0.0,0
STR062,SKU000234,0.2912,1.83,3.67,7.34,0.9,-0.144,0.9,0.0,0
STR062,SKU000235,0.5662,3.8,7.61,15.22,0.79,0.053,0.96,0.0,0
STR062,SKU000236,0.2584,2.17,4.34,8.68,0.76,-0.088,1.2,0.0,0
STR062,SKU000237,0.1286,0.86,1.73,3.46,0.93,0.089,0.96,0.0,0
STR062,SKU000238,0.2336,1.47,2.94,5.89,0.89,-0.144,0.9,0.0,0
STR062,SKU000239,0.1397,1.07,2.13,4.26,0.66,0.105,1.09,0.0,0
STR062,SKU000242,0.6033,4.01,8.02,16.05,0.93,-0.176,0.95,0.0,0
STR062,SKU000244,0.226,1.79,3.58,7.15,0.84,-0.013,1.13,0.0,0
STR062,SKU000245,0.0199,0.15,0.3,0.6,0.85,-0.112,1.08,0.0,0
STR062,SKU000246,0.4187,3.31,6.62,13.25,0.77,0.113,1.13,0.0,0
STR062,SKU000247,0.5019,3.48,6.96,13.91,0.94,-0.048,0.99,0.0,0
STR062,SKU000248,0.073,0.55,1.09,2.19,0.88,-0.161,1.07,0.0,0
STR062,SKU000249,0.1377,1.27,2.54,5.09,0.79,0.091,0.88,0.5,1
STR062,SKU000253,0.0895,0.76,1.53,3.06,0.76,-0.122,1.22,0.0,0
STR062,SKU000256,0.2009,1.38,2.76,5.51,0.74,0.21,0.98,0.0,0
STR062,SKU000257,0.1901,1.33,2.66,5.32,0.88,0.095,1.0,0.0,0
STR062,SKU000258,0.3534,2.72,5.44,10.89,0.9,-0.023,1.1,0.0,0
STR062,SKU000259,0.0239,0.16,0.32,0.64,0.81,-0.023,0.96,0.0,0
STR062,SKU000260,0.1438,1.22,2.44,4.87,0.67,-0.06,1.21,0.0,0
STR062,SKU000261,0.5805,4.39,8.78,17.56,0.9,0.081,1.08,0.0,0
STR062,SKU000262,0.0297,0.23,0.46,0.92,0.66,0.139,1.1,0.0,0
STR062,SKU000263,0.7168,6.58,13.16,26.31,0.75,0.141,1.14,0.15,1
STR062,SKU000264,0.1342,0.87,1.75,3.5,0.77,-0.058,0.93,0.0,0
STR062,SKU000268,0.0171,0.11,0.22,0.44,0.73,0.005,0.91,0.0,0
STR062,SKU000270,0.458,2.82,5.64,11.29,0.68,0.043,0.88,0.0,0
STR062,SKU000271,0.0193,0.14,0.27,0.55,0.66,-0.126,1.01,0.0,0
STR062,SKU000272,0.2851,2.02,4.03,8.06,0.81,-0.086,1.01,0.0,0
STR062,SKU000274,0.1074,0.65,1.31,2.62,0.66,-0.121,0.87,0.0,0
STR062,SKU000275,0.6205,4.0,7.99,15.98,0.66,0.043,0.92,0.0,0
STR062,SKU000276,0.1644,0.99,1.98,3.96,0.94,0.11,0.86,0.0,0
STR062,SKU000277,0.3025,2.07,4.15,8.3,0.89,-0.035,0.98,0.0,0
STR062,SKU000278,0.076,0.51,1.02,2.04,0.78,-0.113,0.96,0.0,0
STR062,SKU000279,0.2615,2.01,4.03,8.05,0.81,0.06,1.1,0.0,0
STR062,SKU000280,0.2249,1.54,3.09,6.17,0.8,-0.049,0.98,0.0,0
STR062,SKU000281,0.0432,0.28,0.55,1.1,0.71,0.012,0.91,0.0,0
STR062,SKU000282,0.1639,1.11,2.23,4.45,0.77,0.105,0.97,0.0,0
STR062,SKU000283,0.0852,0.82,1.65,3.29,0.8,0.028,0.92,0.5,1
STR062,SKU000286,0.0255,0.21,0.41,0.82,0.71,-0.088,1.15,0.0,0
STR062,SKU000287,0.0892,0.72,1.45,2.9,0.68,0.057,1.16,0.0,0
STR062,SKU000288,0.0632,0.48,0.97,1.93,0.67,-0.175,1.09,0.0,0
STR062,SKU000290,0.0887,0.58,1.17,2.33,0.76,0.139,0.94,0.0,0
STR062,SKU000291,0.1415,1.29,2.58,5.15,0.94,0.148,1.04,0.25,1
STR062,SKU000294,0.736,5.67,11.33,22.67,0.79,0.101,1.1,0.0,0
STR062,SKU000295,0.1463,1.16,2.31,4.63,0.86,0.119,1.13,0.0,0
STR062,SKU000296,0.1037,0.84,1.67,3.34,0.93,0.004,1.15,0.0,0
STR062,SKU000297,0.149,1.17,2.34,4.67,0.77,0.126,1.12,0.0,0
STR062,SKU000298,0.1551,1.14,2.28,4.56,0.76,0.15,1.05,0.0,0
STR062,SKU000300,0.1031,0.74,1.47,2.95,0.71,0.132,1.02,0.0,0
STR062,SKU000301,0.1325,0.99,1.99,3.97,0.95,0.105,1.07,0.0,0
STR062,SKU000302,0.5577,3.67,7.34,14.68,0.69,-0.174,0.94,0.0,0
STR062,SKU000304,0.2691,1.77,3.54,7.08,0.76,-0.026,0.94,0.0,0
STR062,SKU000305,0.452,3.8,7.59,15.19,0.85,0.067,1.2,0.0,0
STR062,SKU000307,0.0969,0.73,1.46,2.93,0.89,0.045,1.08,0.0,0
STR062,SKU000309,0.0633,0.48,0.96,1.91,0.69,0.18,1.08,0.0,0
STR062,SKU000310,0.5265,4.16,8.33,16.66,0.67,0.09,1.13,0.0,0
STR062,SKU000312,0.2929,2.44,4.88,9.76,0.68,0.08,1.19,0.0,0
STR062,SKU000313,0.253,2.11,4.22,8.43,0.84,-0.067,1.19,0.0,0
STR062,SKU000316,0.0433,0.27,0.53,1.07,0.94,-0.032,0.88,0.0,0
STR062,SKU000317,0.2134,1.75,3.5,6.99,0.74,-0.021,1.17,0.0,0
STR062,SKU000318,0.1954,1.6,3.2,6.4,0.85,0.088,1.17,0.0,0
STR062,SKU000320,0.1197,0.95,1.89,3.79,0.71,-0.033,1.13,0.0,0
STR062,SKU000321,0.2663,1.98,3.95,7.9,0.83,0.107,1.06,0.0,0
STR062,SKU000322,0.6361,4.19,8.37,16.74,0.82,0.06,0.94,0.0,0
STR062,SKU000323,0.245,1.84,3.67,7.34,0.94,-0.152,1.07,0.0,0
STR062,SKU000324,0.2135,1.3,2.6,5.2,0.66,-0.135,0.87,0.0,0
STR062,SKU000325,0.0046,0.03,0.06,0.11,0.87,-0.004,0.86,0.0,0
STR062,SKU000330,0.0256,0.21,0.43,0.85,0.78,-0.119,1.19,0.0,0
STR062,SKU000331,0.5481,3.68,7.37,14.73,0.77,0.197,0.96,0.0,0
STR062,SKU000332,0.5055,4.56,9.11,18.23,0.87,0.131,1.12,0.15,1
STR062,SKU000336,0.1243,0.8,1.6,3.2,0.7,-0.13,0.92,0.0,0
STR062,SKU000339,0.2107,1.58,3.16,6.31,0.78,0.166,1.07,0.0,0
STR062,SKU000340,0.1271,0.89,1.78,3.56,0.83,-0.032,1.0,0.0,0
STR062,SKU000341,0.1613,1.2,2.39,4.79,0.95,0.117,1.06,0.0,0
STR062,SKU000342,0.282,2.27,4.54,9.08,0.82,0.205,1.15,0.0,0
STR062,SKU000344,0.2114,1.61,3.23,6.45,0.83,-0.097,1.09,0.0,0
STR062,SKU000345,0.1549,1.13,2.26,4.51,0.85,0.189,1.04,0.0,0
STR062,SKU000346,0.0158,0.1,0.21,0.41,0.88,0.093,0.93,0.0,0
STR062,SKU000347,0.2165,1.38,2.76,5.52,0.8,-0.076,0.91,0.0,0
STR062,SKU000348,0.0629,0.47,0.93,1.87,0.92,-0.116,1.06,0.0,0
STR062,SKU000350,0.2861,2.26,4.53,9.05,0.87,0.076,1.13,0.0,0
STR062,SKU000351,0.2733,3.13,6.26,12.51,0.89,0.004,1.09,0.5,1
STR062,SKU000352,0.134,1.0,2.01,4.02,0.86,-0.111,1.07,0.0,0
STR062,SKU000353,0.4456,3.37,6.74,13.47,0.79,0.202,1.08,0.0,0
STR062,SKU000354,0.1651,1.02,2.03,4.07,0.92,-0.115,0.88,0.0,0
STR062,SKU000355,0.0826,0.61,1.21,2.43,0.8,0.05,1.05,0.0,0
STR062,SKU000357,0.1376,0.9,1.79,3.58,0.82,0.101,0.93,0.0,0
STR062,SKU000358,0.1952,1.27,2.54,5.08,0.64,-0.084,0.93,0.0,0
STR062,SKU000359,0.0802,0.62,1.24,2.47,0.84,0.195,1.1,0.0,0
STR062,SKU000360,0.2029,1.28,2.56,5.11,0.63,-0.045,0.9,0.0,0
STR062,SKU000361,0.3599,2.54,5.09,10.18,0.82,-0.092,1.01,0.0,0
STR062,SKU000362,0.3009,1.96,3.92,7.84,0.84,0.129,0.93,0.0,0
STR062,SKU000363,0.0373,0.28,0.55,1.11,0.69,0.145,1.06,0.0,0
STR062,SKU000365,0.5881,4.49,8.97,17.95,0.71,0.165,1.09,0.0,0
STR062,SKU000366,0.1755,1.34,2.68,5.36,0.78,0.041,1.09,0.0,0
STR062,SKU000367,0.2963,1.99,3.98,7.97,0.77,0.102,0.96,0.0,0
STR062,SKU000370,0.2604,1.66,3.32,6.64,0.89,-0.095,0.91,0.0,0
STR062,SKU000371,0.3653,2.99,5.98,11.97,0.78,-0.175,1.17,0.0,0
STR062,SKU000372,0.1779,1.22,2.44,4.88,0.81,0.03,0.98,0.0,0
STR062,SKU000373,0.1204,0.73,1.47,2.93,0.86,0.091,0.87,0.0,0
STR062,SKU000375,0.0925,0.71,1.42,2.85,0.72,-0.026,1.1,0.0,0
STR062,SKU000377,0.0985,0.69,1.38,2.76,0.77,0.148,1.0,0.0,0
STR062,SKU000379,0.0599,0.45,0.91,1.81,0.64,0.08,0.94,0.15,1
STR062,SKU000380,0.13,0.86,1.71,3.42,0.71,-0.107,0.94,0.0,0
STR062,SKU000383,0.0584,0.59,1.19,2.37,0.9,-0.069,1.16,0.25,1
STR062,SKU000384,0.0934,0.78,1.56,3.11,0.86,-0.052,1.19,0.0,0
STR062,SKU000385,0.2857,2.18,4.36,8.72,0.95,-0.049,1.09,0.0,0
STR062,SKU000387,0.1665,1.05,2.1,4.2,0.7,0.135,0.9,0.0,0
STR062,SKU000388,0.0538,0.35,0.7,1.4,0.75,0.214,0.93,0.0,0
STR062,SKU000389,0.1624,1.01,2.02,4.05,0.74,-0.054,0.89,0.0,0
STR062,SKU000390,0.0634,0.4,0.81,1.62,0.67,-0.148,0.91,0.0,0
STR062,SKU000391,0.0559,0.37,0.74,1.49,0.68,-0.134,0.95,0.0,0
STR062,SKU000392,0.3613,2.35,4.7,9.41,0.93,-0.127,0.93,0.0,0
STR062,SKU000393,0.511,3.93,7.87,15.74,0.8,0.098,1.1,0.0,0
STR062,SKU000394,0.0596,0.36,0.72,1.43,0.89,-0.125,0.86,0.0,0
STR062,SKU000395,0.1313,1.02,2.04,4.09,0.71,0.004,0.89,0.25,1
STR062,SKU000396,0.062,0.48,0.95,1.91,0.73,0.19,1.1,0.0,0
STR062,SKU000398,0.0942,0.79,1.58,3.16,0.8,-0.094,1.2,0.0,0
STR062,SKU000399,0.1448,1.1,2.21,4.42,0.95,-0.109,1.09,0.0,0
STR062,SKU000400,0.2622,2.11,4.22,8.44,0.8,-0.173,1.15,0.0,0
STR062,SKU000402,0.1755,1.47,2.95,5.9,0.76,0.128,1.2,0.0,0
STR062,SKU000403,0.095,0.62,1.25,2.5,0.82,0.015,0.94,0.0,0
STR062,SKU000405,0.3284,2.78,5.56,11.13,0.84,-0.067,1.21,0.0,0
STR062,SKU000406,0.8618,6.27,12.55,25.09,0.77,-0.109,1.04,0.0,0
STR062,SKU000407,0.3731,2.45,4.91,9.82,0.9,0.131,0.94,0.0,0
STR062,SKU000408,0.0212,0.17,0.34,0.68,0.64,0.207,0.91,0.25,1
STR062,SKU000410,0.1238,0.81,1.63,3.26,0.92,0.187,0.94,0.0,0
STR062,SKU000411,0.006,0.04,0.08,0.16,0.91,0.184,0.93,0.0,0
STR062,SKU000416,0.0007,0.01,0.01,0.02,0.85,-0.165,1.1,0.0,0
STR062,SKU000418,0.0139,0.12,0.23,0.47,0.92,0.154,1.2,0.0,0
STR062,SKU000419,0.0176,0.12,0.24,0.48,0.73,0.019,0.97,0.0,0
STR062,SKU000420,0.0396,0.27,0.54,1.08,0.85,-0.173,0.97,0.0,0
STR062,SKU000421,0.089,0.7,1.41,2.81,0.67,-0.019,1.13,0.0,0
STR062,SKU000422,0.0575,0.38,0.76,1.51,0.93,-0.065,0.94,0.0,0
STR062,SKU000423,0.2959,2.53,5.05,10.11,0.86,-0.15,1.22,0.0,0
STR062,SKU000424,0.6091,3.62,7.25,14.5,0.67,0.127,0.85,0.0,0
STR062,SKU000425,0.1584,1.1,2.2,4.39,0.71,0.108,0.99,0.0,0
STR062,SKU000427,0.2282,1.57,3.13,6.26,0.95,-0.062,0.98,0.0,0
STR062,SKU000428,0.0347,0.22,0.43,0.87,0.88,0.082,0.89,0.0,0
STR062,SKU000429,0.0172,0.13,0.26,0.53,0.85,0.059,1.09,0.0,0
STR062,SKU000433,0.2026,1.21,2.41,4.82,0.67,-0.061,0.85,0.0,0
STR062,SKU000434,0.1439,1.01,2.01,4.03,0.72,-0.162,1.0,0.0,0
STR062,SKU000437,0.1577,2.21,4.41,8.82,0.89,0.051,1.11,0.8,1
STR062,SKU000438,0.0855,0.68,1.35,2.7,0.73,-0.125,1.13,0.0,0
STR062,SKU000441,0.1924,1.29,2.59,5.17,0.92,0.059,0.96,0.0,0
STR062,SKU000442,0.0655,0.51,1.03,2.05,0.8,-0.094,1.12,0.0,0
STR062,SKU000443,0.0818,0.68,1.35,2.7,0.81,0.108,1.18,0.0,0
STR062,SKU000444,0.254,1.87,3.73,7.47,0.63,-0.011,1.05,0.0,0
STR062,SKU000445,0.087,0.69,1.39,2.78,0.63,-0.141,1.14,0.0,0
STR062,SKU000446,0.0546,0.34,0.69,1.37,0.8,-0.141,0.9,0.0,0
STR062,SKU000447,0.0285,0.22,0.44,0.88,0.8,0.2,1.1,0.0,0
STR062,SKU000448,0.0797,0.53,1.06,2.12,0.68,0.061,0.95,0.0,0
STR062,SKU000449,0.1216,0.75,1.5,3.0,0.63,-0.031,0.88,0.0,0
STR062,SKU000452,0.0076,0.05,0.1,0.19,0.93,-0.051,0.89,0.0,0
STR062,SKU000453,0.0147,0.12,0.24,0.49,0.87,0.175,1.19,0.0,0
STR062,SKU000454,0.5081,4.34,8.68,17.36,0.67,-0.033,1.22,0.0,0
STR062,SKU000456,0.0451,0.33,0.66,1.31,0.96,0.01,1.04,0.0,0
STR062,SKU000457,0.0454,0.35,0.7,1.41,0.74,-0.043,1.11,0.0,0
STR062,SKU000458,0.0026,0.02,0.04,0.08,0.68,0.053,1.04,0.0,0
STR062,SKU000459,0.0411,0.3,0.6,1.2,0.73,0.084,1.04,0.0,0
STR062,SKU000461,0.2134,2.19,4.37,8.74,0.69,-0.039,1.17,0.25,1
STR062,SKU000462,0.0604,0.44,0.87,1.74,0.63,-0.057,1.03,0.0,0
STR062,SKU000463,0.185,1.11,2.23,4.45,0.73,0.088,0.86,0.0,0
STR062,SKU000464,0.2898,2.81,5.63,11.26,0.79,0.167,1.11,0.25,1
STR062,SKU000465,0.0621,0.53,1.06,2.12,0.64,0.126,1.22,0.0,0
STR062,SKU000466,0.2569,1.89,3.78,7.55,0.85,0.129,1.05,0.0,0
STR062,SKU000468,0.7009,4.61,9.22,18.45,0.86,0.134,0.94,0.0,0
STR062,SKU000470,0.1893,1.66,3.33,6.66,0.75,-0.039,0.93,0.35,1
STR062,SKU000475,0.4069,2.71,5.41,10.82,0.65,0.193,0.95,0.0,0
STR062,SKU000476,0.558,4.49,8.98,17.97,0.72,-0.073,1.15,0.0,0
STR062,SKU000478,0.1227,0.8,1.6,3.2,0.77,-0.125,0.93,0.0,0
STR062,SKU000479,0.1524,1.07,2.13,4.27,0.94,0.016,1.0,0.0,0
STR062,SKU000481,0.6318,3.94,7.87,15.74,0.94,-0.129,0.89,0.0,0
STR062,SKU000482,0.1411,0.92,1.84,3.68,0.91,0.128,0.93,0.0,0
STR062,SKU000485,0.1778,1.27,2.54,5.08,0.65,-0.011,1.02,0.0,0
STR062,SKU000487,0.253,1.82,3.65,7.3,0.9,-0.065,1.03,0.0,0
STR062,SKU000488,0.1804,1.3,2.6,5.2,0.69,0.09,1.03,0.0,0
STR062,SKU000489,0.1773,1.34,2.68,5.36,0.88,-0.004,1.08,0.0,0
STR062,SKU000495,0.3226,1.96,3.93,7.86,0.83,-0.012,0.87,0.0,0
STR062,SKU000496,0.029,0.24,0.48,0.96,0.82,-0.174,1.18,0.0,0
STR062,SKU000497,0.4456,3.18,6.36,12.73,0.8,-0.149,1.02,0.0,0
STR062,SKU000498,0.0791,0.61,1.23,2.46,0.93,0.002,1.11,0.0,0
STR062,SKU000500,0.6773,5.26,10.53,21.05,0.81,0.043,1.11,0.0,0
STR062,SKU000501,0.0905,0.65,1.29,2.58,0.77,0.119,1.02,0.0,0
STR062,SKU000502,0.1014,0.82,1.65,3.29,0.78,0.015,1.16,0.0,0
STR062,SKU000504,0.4456,3.62,7.24,14.49,0.92,-0.111,0.86,0.35,1
STR062,SKU000505,0.2381,1.47,2.93,5.87,0.69,-0.107,0.88,0.0,0
STR062,SKU000506,0.0179,0.11,0.21,0.43,0.63,0.197,0.85,0.0,0
STR062,SKU000508,0.2176,1.61,3.23,6.46,0.72,0.106,1.06,0.0,0
STR062,SKU000509,0.1624,1.31,2.61,5.23,0.85,-0.042,1.15,0.0,0
STR062,SKU000510,0.1122,0.71,1.43,2.86,0.9,0.064,0.91,0.0,0
STR062,SKU000512,0.1505,1.12,2.23,4.47,0.69,-0.011,1.06,0.0,0
STR062,SKU000514,0.0085,0.06,0.12,0.24,0.71,0.092,0.89,0.15,1
STR062,SKU000517,0.023,0.18,0.36,0.72,0.62,0.029,1.12,0.0,0
STR062,SKU000518,0.3529,2.74,5.48,10.97,0.84,-0.138,1.11,0.0,0
STR062,SKU000522,0.4825,3.31,6.62,13.24,0.94,-0.015,0.98,0.0,0
STR062,SKU000525,0.0297,0.21,0.41,0.82,0.82,-0.161,0.99,0.0,0
STR062,SKU000527,0.2502,1.56,3.12,6.23,0.63,0.034,0.89,0.0,0
STR062,SKU000529,0.1341,0.95,1.9,3.79,0.92,0.191,1.01,0.0,0
STR062,SKU000530,0.1629,1.29,2.58,5.16,0.9,0.138,1.13,0.0,0
STR062,SKU000531,0.1282,0.92,1.83,3.66,0.69,0.147,1.02,0.0,0
STR062,SKU000532,0.4723,6.13,12.26,24.52,0.64,0.096,1.03,0.8,1
STR062,SKU000533,0.1636,1.0,1.99,3.98,0.65,-0.128,0.87,0.0,0
STR062,SKU000534,0.6771,5.45,10.9,21.8,0.73,-0.176,1.15,0.0,0
STR062,SKU000535,0.219,1.69,3.37,6.75,0.66,-0.08,1.1,0.0,0
STR062,SKU000536,0.2249,1.43,2.86,5.73,0.76,0.112,0.91,0.0,0
STR062,SKU000537,0.0013,0.01,0.02,0.04,0.78,0.053,1.01,0.0,0
STR062,SKU000538,0.4035,2.65,5.31,10.62,0.87,-0.036,0.94,0.0,0
STR062,SKU000540,0.0251,0.21,0.43,0.86,0.88,0.179,1.22,0.0,0
STR062,SKU000541,0.3651,2.17,4.34,8.69,0.7,0.113,0.85,0.0,0
STR062,SKU000543,0.083,0.55,1.09,2.18,0.65,-0.129,0.94,0.0,0
STR062,SKU000544,0.0769,0.47,0.95,1.9,0.75,-0.062,0.88,0.0,0
STR062,SKU000545,0.0796,0.75,1.51,3.01,0.7,-0.015,0.9,0.5,1
STR062,SKU000546,0.043,0.34,0.69,1.37,0.82,-0.096,1.14,0.0,0
STR062,SKU000549,0.1775,1.32,2.63,5.27,0.93,0.218,1.06,0.0,0
STR062,SKU000552,0.0433,0.28,0.56,1.12,0.9,0.213,0.92,0.0,0
STR062,SKU000554,0.2775,1.71,3.42,6.84,0.79,-0.109,0.88,0.0,0
STR062,SKU000555,0.0134,0.11,0.22,0.44,0.73,-0.067,1.18,0.0,0
STR062,SKU000559,0.1543,0.97,1.94,3.89,0.64,-0.057,0.9,0.0,0
STR062,SKU000560,0.0428,0.28,0.55,1.1,0.75,-0.112,0.92,0.0,0
STR062,SKU000562,0.3072,2.49,4.99,9.98,0.82,-0.166,1.16,0.0,0
STR062,SKU000563,0.1712,1.33,2.66,5.32,0.74,0.126,1.11,0.0,0
STR062,SKU000564,0.4316,3.66,7.31,14.62,0.69,-0.134,1.21,0.0,0
STR062,SKU000565,0.2135,1.6,3.2,6.4,0.83,-0.132,1.07,0.0,0
STR062,SKU000566,0.0203,0.13,0.26,0.51,0.85,-0.073,0.9,0.0,0
STR062,SKU000568,0.4105,2.59,5.17,10.34,0.7,0.193,0.9,0.0,0
STR062,SKU000569,0.1285,1.68,3.37,6.73,0.76,-0.16,1.04,0.8,1
STR062,SKU000570,0.5641,4.85,9.7,19.4,0.75,0.043,0.91,0.35,1
STR062,SKU000573,0.0271,0.18,0.37,0.74,0.67,0.145,0.97,0.0,0
STR062,SKU000574,0.023,0.18,0.37,0.73,0.81,0.131,1.14,0.0,0
STR062,SKU000575,0.2059,1.24,2.48,4.96,0.88,-0.114,0.86,0.0,0
STR062,SKU000576,0.3143,2.35,4.71,9.42,0.93,0.077,1.07,0.0,0
STR062,SKU000578,0.0849,0.53,1.06,2.11,0.79,0.091,0.89,0.0,0
STR062,SKU000579,0.2432,1.86,3.71,7.42,0.75,0.075,1.09,0.0,0
STR062,SKU000580,0.0199,0.12,0.24,0.47,0.72,0.197,0.85,0.0,0
STR062,SKU000583,0.144,1.15,2.3,4.6,0.92,-0.029,1.14,0.0,0
STR062,SKU000586,0.2603,1.84,3.68,7.36,0.93,0.083,1.01,0.0,0
STR062,SKU000587,0.183,1.17,2.33,4.66,0.95,-0.103,0.91,0.0,0
STR062,SKU000588,0.9132,6.52,13.04,26.08,0.8,-0.169,1.02,0.0,0
STR062,SKU000589,0.5002,5.61,11.22,22.44,0.96,-0.058,0.89,0.8,1
STR062,SKU000591,0.3958,2.63,5.26,10.53,0.66,0.082,0.95,0.0,0
STR062,SKU000592,0.3837,2.77,5.53,11.06,0.7,-0.154,1.03,0.0,0
STR062,SKU000593,0.148,1.12,2.24,4.47,0.69,0.15,1.08,0.0,0
STR062,SKU000597,0.1523,1.04,2.09,4.18,0.93,0.084,0.98,0.0,0
STR062,SKU000602,0.0111,0.09,0.18,0.35,0.86,-0.003,1.13,0.0,0
STR062,SKU000603,0.0122,0.08,0.16,0.33,0.79,0.141,0.96,0.0,0
STR062,SKU000604,0.0991,0.65,1.3,2.61,0.9,0.014,0.94,0.0,0
STR062,SKU000605,0.0792,0.57,1.13,2.26,0.65,0.05,1.02,0.0,0
STR062,SKU000606,0.0714,0.6,1.21,2.42,0.76,-0.088,1.21,0.0,0
STR062,SKU000608,0.0214,0.18,0.36,0.72,0.86,-0.032,1.2,0.0,0
STR062,SKU000609,0.0816,0.57,1.13,2.26,0.85,-0.026,0.99,0.0,0
STR062,SKU000610,1.004,7.94,15.88,31.77,0.77,0.179,1.13,0.0,0
STR062,SKU000611,0.2009,1.38,2.76,5.51,0.69,0.101,0.98,0.0,0
STR062,SKU000616,0.3748,2.81,5.61,11.23,0.66,0.082,1.07,0.0,0
STR062,SKU000617,0.3898,2.89,5.78,11.57,0.67,-0.113,1.06,0.0,0
STR062,SKU000618,0.0183,0.14,0.29,0.58,0.87,-0.036,1.13,0.0,0
STR062,SKU000620,0.3052,1.82,3.63,7.26,0.87,0.167,0.85,0.0,0
STR062,SKU000621,0.0695,0.5,0.99,1.98,0.73,0.056,1.02,0.0,0
STR062,SKU000622,0.2633,2.19,4.39,8.77,0.63,0.112,1.19,0.0,0
STR062,SKU000624,0.0412,0.32,0.64,1.29,0.68,-0.171,0.97,0.15,1
STR062,SKU000625,0.178,1.33,2.67,5.33,0.87,-0.139,1.07,0.0,0
STR062,SKU000626,0.0178,0.11,0.22,0.43,0.84,-0.127,0.87,0.0,0
STR062,SKU000627,0.2408,2.01,4.01,8.02,0.77,-0.156,1.19,0.0,0
STR062,SKU000628,0.2961,2.45,4.89,9.78,0.66,-0.081,1.18,0.0,0
STR062,SKU000629,0.138,1.12,2.25,4.49,0.82,-0.125,0.93,0.25,1
STR062,SKU000630,0.0647,0.55,1.1,2.21,0.96,0.039,1.22,0.0,0
STR062,SKU000631,0.2207,1.75,3.49,6.98,0.71,0.181,1.13,0.0,0
STR062,SKU000632,0.1752,1.1,2.21,4.41,0.7,0.148,0.9,0.0,0
